title,href,price,property_type
2 Bed Townhouse in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4388735,R 1 150 000,Townhouse
3 Bed Simplex in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4262280,R 1 150 000,Simplex
2 Bed Apartment in Randburg Central,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/6-305-masia-lofts-at-lion-pride-lifestyle-estate-cnr-malibongwe-dr-r114-nietgedacht-535-jq-johann/T4268258,R 1 160 000,Apartment
3 Bed Townhouse in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4179397,R 1 170 000,Townhouse
2 Bed Townhouse in Randpark Ridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/randpark-ridge/T4492910,R 1 175 000,Townhouse
3 Bed Apartment in Robindale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/robindale/120-macarthur-park/1-macarthur-ave/T4323579,R 1 180 000,Apartment
3 Bed Townhouse in Windsor East,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/windsor-east/32-hillside-view/74-princes-avenue/T4513922,R 1 185 000,Townhouse
3 Bed Townhouse in Fontainebleau,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/fontainebleau/T4371628,R 1 185 000,Townhouse
2 Bed Townhouse in Randpark Ridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/randpark-ridge/21-kina-street/T4527004,R 1 195 000,Townhouse
2 Bed Townhouse in Randpark Ridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/randpark-ridge/45-sunset-ridge/45-kina-street/T4411364,R 1 195 000,Townhouse
2 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4394746,R 1 195 000,Apartment
2 Bed Townhouse in Randpark Ridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/randpark-ridge/T4507482,R 1 195 000,Townhouse
3 Bed House in Randpark Ridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/randpark-ridge/1-lion-pride-lion-pride/23456-oslo-street/T4530225,R 1 195 165,House
3 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4325767,R 1 000 000,Apartment
2 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4262288,R 1 000 000,Apartment
2 Bed Apartment in Randburg Central,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4229455,R 1 020 000,Apartment
3 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4191256,R 1 030 000,Apartment
3 Bed Duplex in Windsor East,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/windsor-east/62-ss-castle-hill/85-countesses-avenue/T4528119,R 1 049 000,Duplex
3 Bed Apartment in Windsor East,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/windsor-east/T4473015,R 1 049 000,Apartment
2 Bed Duplex in Robindale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/robindale/1-fernrobin/26-sheriff/T11370,R 1 050 000,Duplex
3 Bed Townhouse in Malanshof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/malanshof/7-ss-cloudsbank-i/162-river-road/T4442718,R 1 050 000,Townhouse
2 Bed Simplex in President Ridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/president-ridge/02-shanwood-lake/192-main-avenue/T4483406,Sold,Simplex
2 Bed House in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/23-bond-street/T4491271,R 1 086 300,House
1 Bed Apartment in Kensington B,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/kensington-b/10-st-giles-court/10-conduit-street/T4493099,R 1 086 750,Apartment
2 Bed Apartment in Randpark Ridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/randpark-ridge/292-orchid-ridge/01-bosbok-road/T4328539,R 1 090 000,Apartment
2 Bed Apartment in Robindale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/robindale/2-robinbrook/98-oak-avenue/T4308214,R 1 090 000,Apartment
2 Bed Apartment in Robindale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/robindale/T4322060,R 1 090 000,Apartment
3 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4269448,Sold,Apartment
2 Bed Apartment in Randburg Central,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/583-masia/66-malibongwe-road/T4156087,R 1 095 000,Apartment
3 Bed Apartment in Windsor East,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/windsor-east/20-castle-hill/85-countesses-avenue/T4301034,R 1 099 000,Apartment
3 Bed Townhouse in Windsor East,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/windsor-east/20-castle-hill/85-countessess-avenue/T4295898,R 1 099 000,Townhouse
3 Bed Apartment in Windsor East,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/windsor-east/20-castle-hill/85-countesses-avenue/T4309043,R 1 099 000,Apartment
2 Bed Townhouse in Randpark Ridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/randpark-ridge/T4482827,Sold,Townhouse
2 Bed Townhouse in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4449639,R 1 099 000,Townhouse
3 Bed Cluster in Windsor West,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/windsor-west/T4311369,R 1 099 000,Cluster
2 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/31-ss-taavi-place/296-surrey-avenue/T4405769,R 1 100 000,Apartment
2 Bed Apartment in Randpark Ridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/randpark-ridge/T4522291,R 1 100 000,Apartment
2 Bed Townhouse in Robindale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/robindale/T4467984,R 1 100 000,Townhouse
2 Bed Apartment in Randpark Ridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/randpark-ridge/T4455042,R 1 100 000,Apartment
2 Bed House in Randpark Ridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/randpark-ridge/T4446574,R 1 100 000,House
2 Bed Apartment in Randpark Ridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/randpark-ridge/T4352881,R 1 100 000,Apartment
2 Bed Apartment in Randpark Ridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/randpark-ridge/T4486430,R 1 100 000,Apartment
2 Bed House in Randburg Central,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/214-masai/4-toady-street/T4300505,R 1 120 000,House
2 Bed Apartment in Randburg Central,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/216-masai/68-coyote-street/T4183314,R 1 120 000,Apartment
2 Bed Apartment in Randburg Central,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4255799,R 1 120 000,Apartment
2 Bed Apartment in Randburg Central,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/6-25-masia-lofts-at-lion-pride-lifestyle-estate-cnr-malibongwe-dr-r114-nietgedacht-535-jq-johanne/T4131615,R 1 120 000,Apartment
2 Bed House in Randpark,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/randpark/T4190896,R 1 125 000,House
2 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4452560,R 1 149 000,Apartment
2 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4393322,R 1 149 000,Apartment
2 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4337125,R 1 149 000,Apartment
2 Bed Townhouse in Kensington B,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/kensington-b/20-56-on-grey/56-grey/T4445510,R 1 150 000,Townhouse
3 Bed Townhouse in Malanshof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/malanshof/9-cloudsbank-i/162-river-road/T4203710,R 1 150 000,Townhouse
3 Bed Apartment in Robindale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/robindale/89-robin-village/6-marie-street/T4387573,R 1 150 000,Apartment
3 Bed Townhouse in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/10-ss-fern-view-estate/4-albert-street/T4463313,Sold,Townhouse
3 Bed House in Randpark,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/randpark/17-vista-place/T4462658,Sold,House
2 Bed Townhouse in Kelland,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/kelland/44-ss-del-arbre/1-kings-avenue/T4426921,R 1 199 000,Townhouse
3 Bed House in Cresta,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/cresta/00-vila-mimosa/292-mimosa-road/T4353446,R 1 199 000,House
2 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4537728,R 1 199 000,Apartment
4 Bed Townhouse in Randpark Ridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/randpark-ridge/T4343805,R 1 199 000,Townhouse
2 Bed Townhouse in Malanshof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/malanshof/T4265447,R 1 199 000,Townhouse
3 Bed Apartment in Robindale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/robindale/T4175557,R 1 199 000,Apartment
2 Bed Apartment in Randpark Ridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/randpark-ridge/T4170039,R 1 199 000,Apartment
3 Bed House in Randpark Ridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/randpark-ridge/T3979029,R 1 199 000,House
2 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/008-st-giles-court/9-st-giles/T4238946,R 1 199 990,Apartment
3 Bed House in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4530847,R 1 199 999,House
3 Bed House in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4411456,R 1 199 999,House
2 Bed Apartment in Randpark Ridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/randpark-ridge/202-ss-orchid-ridge/7-bosbok-road/T4338783,R 1 200 000,Apartment
2 Bed Apartment in Randpark Ridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/randpark-ridge/244-orchid-ridge/1-bosbok-road/T4279353,R 1 200 000,Apartment
3 Bed Townhouse in Windsor East,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/windsor-east/20-ss-castle-hill/85-countesses-avenue/T3724483,R 1 200 000,Townhouse
3 Bed House in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/15-texas-street/T4442195,R 1 200 000,House
3 Bed Townhouse in Cresta,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/cresta/T4539958,R 1 200 000,Townhouse
3 Bed Townhouse in Fontainebleau,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/fontainebleau/T4525589,R 1 200 000,Townhouse
2 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4203957,R 1 200 000,Apartment
2 Bed Townhouse in Randpark Ridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/randpark-ridge/T4488316,R 950 000,Townhouse
2 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4363022,R 950 000,Apartment
3 Bed Townhouse in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4108361,R 950 000,Townhouse
1 Bed Apartment in Kensington B,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/kensington-b/12-st-giles-court/10-conduit-street/T4493108,R 954 500,Apartment
2 Bed Apartment in Randburg Central,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/1-masai-lofts/789-malibongwe-street/T4179115,R 955 000,Apartment
2 Bed Apartment in Randpark Ridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/randpark-ridge/T4302463,R 959 000,Apartment
2 Bed Apartment in Cresta,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/cresta/32-ross-road/T4294004,R 960 000,Apartment
2 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/50-pied-a-terre/436-long-avenue/T4356460,R 970 000,Apartment
1 Bed Apartment in Kensington B,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/kensington-b/9-st-giles-court/10-conduit-street/T4495976,R 971 750,Apartment
2 Bed Apartment in Randpark Ridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/randpark-ridge/T4419493,R 975 000,Apartment
2 Bed Townhouse in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4399960,R 980 000,Townhouse
2 Bed Townhouse in Malanshof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/malanshof/T4445899,R 985 000,Townhouse
3 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/001-brightwater-view/265-long-avenue/T4349665,R 990 000,Apartment
2 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4488087,R 990 000,Apartment
2 Bed Apartment in Randpark Ridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/randpark-ridge/T4452287,R 990 000,Apartment
2 Bed Townhouse in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4427636,R 990 000,Townhouse
2 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4152990,R 990 000,Apartment
1 Bed Apartment in Kensington B,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/kensington-b/13-st-giles-court/10-conduit-street/T4496392,R 991 956,Apartment
2 Bed Townhouse in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/20-fern-sundown/307-main-avenue/T4377776,R 995 000,Townhouse
2 Bed House in Randburg Central,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/1-masia-lofts/4567-malibongwe-drive/T4345472,R 995 000,House
2 Bed Apartment in Randburg Central,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/8990-masai-lofts-at-lion-pride-lifestyle-estate/T4154388,R 995 000,Apartment
2 Bed Apartment in Randburg Central,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/243-masia/77-west-street/T4127737,R 995 000,Apartment
2 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4370926,R 995 000,Apartment
2 Bed Apartment in Randburg Central,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4281872,R 995 000,Apartment
2 Bed Apartment in Randburg Central,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4245061,R 995 000,Apartment
2 Bed Apartment in Randburg Central,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4196811,R 995 000,Apartment
4 Bed Townhouse in Windsor East,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/windsor-east/T3595596,R 995 000,Townhouse
2 Bed Apartment in Randburg Central,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/457-2355-masia-lofts-at-lion-pride-lifestyle-estate-cnr-malibongwe-dr-r114-nietgedacht-535-jq-johan/T4142596,R 995 000,Apartment
2 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4305242,R 995 000,Apartment
3 Bed Apartment in Blairgowrie,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/blairgowrie/T4513613,R 998 999,Apartment
3 Bed Apartment in Blairgowrie,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/blairgowrie/T4509601,R 998 999,Apartment
3 Bed Apartment in Blairgowrie,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/blairgowrie/T4118763,R 998 999,Apartment
3 Bed House in Malanshof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/malanshof/4-stoney-mill-place/T4489520,R 999 000,House
2 Bed Apartment in Ruiterhof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ruiterhof/13-le-chandone/13-silver-pine-ave/T3999600,R 999 000,Apartment
2 Bed Apartment in Robindale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/robindale/T4416728,R 999 000,Apartment
3 Bed Townhouse in Malanshof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/malanshof/T4415750,R 999 000,Townhouse
2 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4395978,R 999 000,Apartment
2 Bed Apartment in Kelland,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/kelland/T4116168,R 999 000,Apartment
2 Bed Townhouse in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4357305,R 1 000 000,Townhouse
3 Bed Townhouse in Windsor East,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/windsor-east/T4325089,R 1 000 000,Townhouse
2 Bed Apartment in Robindale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/robindale/4-robin-glen/5-maiden-street/T4351384,R 900 000,Apartment
2 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/4-brightwater-view/265-long-avenue/T4316882,R 900 000,Apartment
2 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/2-sylvan-place/94-bram-fischer-drive/T3991447,R 900 000,Apartment
1 Bed Apartment in Randpark Ridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/randpark-ridge/T4455028,R 900 000,Apartment
3 Bed Townhouse in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4508628,R 900 000,Townhouse
3 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4319464,R 900 000,Apartment
3 Bed Townhouse in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4108370,R 900 000,Townhouse
2 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4368496,R 900 000,Apartment
3 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4228972,R 910 000,Apartment
1 Bed Apartment in Randpark Ridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/randpark-ridge/T4298920,R 925 000,Apartment
2 Bed Apartment in Kelland,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/kelland/30-elgin/27-alexander-close/T4402408,R 930 000,Apartment
2 Bed Apartment in Randpark Ridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/randpark-ridge/T4512640,R 930 000,Apartment
2 Bed Townhouse in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4508176,R 945 000,Townhouse
2 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4118607,R 945 000,Apartment
2 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/00-pier-a-terre/436-long-avenue/T4417727,R 950 000,Apartment
3 Bed Townhouse in Windsor East,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/windsor-east/5-kevbry/51-countesses-avenue/T4370167,R 950 000,Townhouse
2 Bed Duplex in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/12-sylvan-place/94-bram-fischer-drive/T4098267,R 950 000,Duplex
2 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/31-alpha-heights/316-main-avenue/T4507149,R 950 000,Apartment
2 Bed Apartment in Robindale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/robindale/T4536769,R 950 000,Apartment
2 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4506960,R 950 000,Apartment
2 Bed Apartment in Robindale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/robindale/T4194922,R 880 000,Apartment
2 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4120212,R 880 000,Apartment
2 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/12-fern-valley/450-vale-avenue/T4424896,R 885 000,Apartment
2 Bed Apartment in Randpark Ridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/randpark-ridge/36-nottinghill-park/15-karibbiese-street/T4463802,R 890 000,Apartment
2 Bed Apartment in Kelland,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/kelland/97-elgin/27-alexander-close/T4397912,R 890 000,Apartment
3 Bed Townhouse in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/5-lindau/434-eton-avenue/T4369180,R 890 000,Townhouse
1 Bed Apartment in Randpark Ridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/randpark-ridge/T4186963,R 890 000,Apartment
1 Bed Apartment in Randpark Ridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/randpark-ridge/T4467751,R 890 000,Apartment
2 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/105-fern-valley/450-vale-road/T3633836,R 892 500,Apartment
3 Bed Townhouse in Windsor East,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/windsor-east/T4348903,R 895 000,Townhouse
2 Bed Apartment in Robindale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/robindale/T4205473,R 895 000,Apartment
2 Bed Townhouse in Randpark Ridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/randpark-ridge/144-manor-park/26-pongola-avenue/T4374291,R 897 500,Townhouse
2 Bed Townhouse in Randpark Ridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/randpark-ridge/86-manor-park/26-pongola-ave/T4349830,Sold,Townhouse
3 Bed Townhouse in Windsor West,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/windsor-west/4-castle-heights/4-earls-avenue/T4348679,R 899 000,Townhouse
2 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/66-pied-a-terre/436-long-avenue/T4314711,R 899 000,Apartment
2 Bed Apartment in Randpark Ridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/randpark-ridge/44-nottingham-road-complex/74-ferero-street-randpark-ridge-street/T4388230,R 899 000,Apartment
3 Bed Duplex in Windsor West,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/windsor-west/T4480618,R 899 000,Duplex
2 Bed Townhouse in Randpark Ridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/randpark-ridge/T4397325,Sold,Townhouse
2 Bed Townhouse in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4378350,R 899 000,Townhouse
3 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4502118,R 899 000,Apartment
1 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4543466,R 575 000,Apartment
1 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4542806,R 575 000,Apartment
2 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/T4531482,R 575 000,Apartment
2 Bed Townhouse in Windsor East,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/windsor-east/T4437390,R 579 000,Townhouse
1 Bed Apartment in Ferndale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/ferndale/86-ss-rand-president/74-pretoria-avenue/T4222521,R 580 000,Apartment
