Unnamed: 0,Title,Href,Bedrooms,Bathrooms,Lounges,Kitchen,Main Value 3,Price,Floor Area,Province,City,Suburb,Area,Price per Sqm,Type,Max Price,Max Price Href,Potential Profit
5810,2 Bed Apartment in Glenvista,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/glenvista/141-route-82-security-complex-village-1/106-paul-street-kibler-park/T4136144,2.0,1.0,,1.0,LevyR 1250,770000.0,56.0,gauteng,johannesburg,johannesburg-south,glenvista,13750.0,Apartment,839000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/glenvista/702-route-82-security-village/146-paul-road/T4509016,69000.0
5207,2 Bed Apartment in Alveda,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/alveda/908-route-82-security-village/146-paul-road/T4285066,2.0,1.0,1.0,1.0,LevyR 850,770000.0,56.0,gauteng,johannesburg,johannesburg-south,alveda,13750.0,Apartment,839000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/alveda/306-route-82-security-village/1-tambotie-road/T4234676,69000.0
5206,2 Bed Apartment in Glenvista,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/glenvista/108-route-82-security-village/1-tambotie-road/T4289361,2.0,1.0,1.0,1.0,LevyR 850,770000.0,56.0,gauteng,johannesburg,johannesburg-south,glenvista,13750.0,Apartment,839000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/glenvista/702-route-82-security-village/146-paul-road/T4509016,69000.0
5806,2 Bed House in Alveda,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/alveda/217-route-82-security-village-1/106-paul-street/T4389962,2.0,1.0,1.0,1.0,LevyR 1250,770000.0,56.0,gauteng,johannesburg,johannesburg-south,alveda,13750.0,House,,,
8148,2 Bed Apartment in Ridgeway,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/ridgeway/111-route-82-security-village/146-paul-road/T4375798,2.0,1.0,1.0,1.0,LevyR 850,770000.0,56.0,gauteng,johannesburg,johannesburg-south,ridgeway,13750.0,Apartment,780000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/ridgeway/811-route-82-security-village/1-willow-street/T4410487,10000.0
8147,2 Bed Apartment in Mondeor,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/mondeor/171-route-82-security-village/1-tambotie-street/T4379579,2.0,1.0,1.0,1.0,LevyR 850,770000.0,56.0,gauteng,johannesburg,johannesburg-south,mondeor,13750.0,Apartment,,,
8153,2 Bed Apartment in Suideroord,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/suideroord/194-route-82-security-village/146-paul-street/T4138363,2.0,1.0,1.0,1.0,LevyR 850,770000.0,56.0,gauteng,johannesburg,johannesburg-south,suideroord,13750.0,Apartment,839000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/suideroord/155-route-82-security-village/146-paul-road/T4172915,69000.0
9042,2 Bed House in Kibler Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/kibler-park/T4418263,2.0,1.0,1.0,1.0,LevyR 1200,770000.0,56.0,gauteng,johannesburg,johannesburg-south,kibler-park,13750.0,House,839000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/kibler-park/202-route82-security-village/1-tambotie-road/T4526884,69000.0
8144,2 Bed Apartment in Ridgeway,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/ridgeway/122-route82-security-village/1-tambotie-street/T4513564,2.0,1.0,1.0,1.0,LevyR 950,770000.0,56.0,gauteng,johannesburg,johannesburg-south,ridgeway,13750.0,Apartment,780000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/ridgeway/811-route-82-security-village/1-willow-street/T4410487,10000.0
9040,2 Bed Apartment in Alveda,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/alveda/T4438425,2.0,1.0,,1.0,LevyR 1300,770000.0,56.0,gauteng,johannesburg,johannesburg-south,alveda,13750.0,Apartment,839000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/alveda/306-route-82-security-village/1-tambotie-road/T4234676,69000.0
8143,2 Bed Apartment in Oakdene,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/oakdene/132-route82-security-village/146-paul-road/T4515546,2.0,1.0,1.0,1.0,LevyR 950,770000.0,56.0,gauteng,johannesburg,johannesburg-south,oakdene,13750.0,Apartment,839000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/oakdene/T4359339,69000.0
9041,2 Bed House in Kibler Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/kibler-park/T4421794,2.0,1.0,,,,770000.0,56.0,gauteng,johannesburg,johannesburg-south,kibler-park,13750.0,House,839000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/kibler-park/202-route82-security-village/1-tambotie-road/T4526884,69000.0
8146,2 Bed Apartment in Kibler Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/kibler-park/146-route-82-security-village/1-tambotie-road/T4387324,2.0,1.0,1.0,1.0,LevyR 850,770000.0,56.0,gauteng,johannesburg,johannesburg-south,kibler-park,13750.0,Apartment,839000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/kibler-park/612-route-82-security-village/1-morula-road/T4445610,69000.0
9045,2 Bed Apartment in Glenvista,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/glenvista/T4389323,2.0,1.0,1.0,1.0,LevyR 1300,770000.0,56.0,gauteng,johannesburg,johannesburg-south,glenvista,13750.0,Apartment,839000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/glenvista/702-route-82-security-village/146-paul-road/T4509016,69000.0
9043,2 Bed Apartment in Glenvista,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/glenvista/T4417299,2.0,1.0,,1.0,LevyR 1300,770000.0,56.0,gauteng,johannesburg,johannesburg-south,glenvista,13750.0,Apartment,839000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/glenvista/702-route-82-security-village/146-paul-road/T4509016,69000.0
9038,2 Bed Apartment in Glenvista,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/glenvista/T4474187,2.0,1.0,1.0,1.0,LevyR 1000,770000.0,56.0,gauteng,johannesburg,johannesburg-south,glenvista,13750.0,Apartment,839000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/glenvista/702-route-82-security-village/146-paul-road/T4509016,69000.0
9036,2 Bed Apartment in Glenvista,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/glenvista/T4482863,2.0,1.0,,1.0,LevyR 250,770000.0,56.0,gauteng,johannesburg,johannesburg-south,glenvista,13750.0,Apartment,839000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/glenvista/702-route-82-security-village/146-paul-road/T4509016,69000.0
9039,2 Bed House in Alveda,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/alveda/T4444731,2.0,1.0,,1.0,LevyR 1200,770000.0,56.0,gauteng,johannesburg,johannesburg-south,alveda,13750.0,House,,,
9035,2 Bed Apartment in Kibler Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/kibler-park/T4487385,2.0,1.0,,1.0,LevyR 1300,770000.0,56.0,gauteng,johannesburg,johannesburg-south,kibler-park,13750.0,Apartment,839000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/kibler-park/612-route-82-security-village/1-morula-road/T4445610,69000.0
7606,3 Bed Townhouse in Glenvista,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/glenvista/T4361373,3.0,2.0,1.0,1.0,LevyR 1700,1499000.0,109.0,gauteng,johannesburg,johannesburg-south,glenvista,13752.29357798165,,1499999.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/glenvista/79-glenvista-village/247-bellairs-drive-glenvista-village/T4366416,999.0
7607,3 Bed Townhouse in Glenvista,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/glenvista/T4360771,3.0,2.0,1.0,1.0,RatesR 900,1499000.0,109.0,gauteng,johannesburg,johannesburg-south,glenvista,13752.29357798165,,1499999.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/glenvista/79-glenvista-village/247-bellairs-drive-glenvista-village/T4366416,999.0
4705,3 Bed Townhouse in Glenvista,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/glenvista/79-glenvista-villiage/247-bellairs-drive/T4375629,3.0,2.0,1.0,1.0,LevyR 1700,1499000.0,109.0,gauteng,johannesburg,johannesburg-south,glenvista,13752.29357798165,,1499999.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/glenvista/79-glenvista-village/247-bellairs-drive-glenvista-village/T4366416,999.0
7613,3 Bed Townhouse in Glenvista,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/glenvista/T4274894,3.0,2.0,,1.0,LevyR 1700,1499999.0,109.0,gauteng,johannesburg,johannesburg-south,glenvista,13761.45871559633,,1499999.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/glenvista/79-glenvista-village/247-bellairs-drive-glenvista-village/T4366416,0.0
4706,3 Bed Townhouse in Glenvista,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/glenvista/79-glenvista-village/247-bellairs-drive-glenvista-village/T4366416,3.0,2.0,1.0,,LevyR 1700,1499999.0,109.0,gauteng,johannesburg,johannesburg-south,glenvista,13761.45871559633,,1499999.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/glenvista/79-glenvista-village/247-bellairs-drive-glenvista-village/T4366416,0.0
7612,3 Bed Townhouse in Glenvista,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/glenvista/T4465408,3.0,2.0,1.0,1.0,LevyR 1700,1499999.0,109.0,gauteng,johannesburg,johannesburg-south,glenvista,13761.45871559633,,1499999.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/glenvista/79-glenvista-village/247-bellairs-drive-glenvista-village/T4366416,0.0
5793,2 Bed Apartment in Aeroton,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/aeroton/78-ormonde-view-estate/1-lockheed-road/T4350355,2.0,1.0,1.0,1.0,,729900.0,53.0,gauteng,johannesburg,johannesburg-south,aeroton,13771.698113207547,Apartment,729900.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/aeroton/78-ormonde-view-estate/1-lockheed-road/T4350355,0.0
5123,2 Bed Apartment in Tulisa Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/south-hills/951-the-bronx/951-quillback/T4308678,2.0,1.0,1.0,1.0,LevyR 850,606225.0,44.0,gauteng,johannesburg,johannesburg-south,south-hills,13777.84090909091,Apartment,606225.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/south-hills/951-the-bronx/951-quillback/T4308678,0.0
3955,2 Bed Apartment in Sky City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/sky-city/178-the-bronx/178-quillback/T4232743,2.0,1.0,1.0,1.0,LevyR 815,606225.0,44.0,gauteng,johannesburg,johannesburg-south,sky-city,13777.84090909091,Apartment,675000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/sky-city/20-the-bronx/20-quillback/T4131553,68775.0
5125,2 Bed Apartment in Kibler Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/kibler-park/355-the-bronx/355-ljay-drive/T4218956,2.0,1.0,1.0,1.0,RatesR 300,606225.0,44.0,gauteng,johannesburg,johannesburg-south,kibler-park,13777.84090909091,Apartment,645000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/kibler-park/44-the-bronx/44-garthview-road/T4120637,38775.0
3954,2 Bed Apartment in Katlehong,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/katlehong/900-the-bronx/14-quillback/T4281393,2.0,1.0,1.0,1.0,LevyR 850,606225.0,44.0,gauteng,johannesburg,johannesburg-south,katlehong,13777.84090909091,Apartment,675000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/katlehong/87-the-bronx/123-quillback/T4423049,68775.0
8040,2 Bed Apartment in Sky City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/sky-city/21-ground-street/T4277255,2.0,1.0,1.0,1.0,RatesR 300,606225.0,44.0,gauteng,johannesburg,johannesburg-south,sky-city,13777.84090909091,Apartment,675000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/sky-city/20-the-bronx/20-quillback/T4131553,68775.0
8039,2 Bed Apartment in Sky City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/sky-city/136-brick-street/T4303489,2.0,1.0,1.0,1.0,RatesR 300,606225.0,44.0,gauteng,johannesburg,johannesburg-south,sky-city,13777.84090909091,Apartment,675000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/sky-city/20-the-bronx/20-quillback/T4131553,68775.0
5761,2 Bed Apartment in Sky City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/sky-city/40-lama-street/T4306604,2.0,1.0,1.0,1.0,RatesR 300,606225.0,44.0,gauteng,johannesburg,johannesburg-south,sky-city,13777.84090909091,Apartment,675000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/sky-city/20-the-bronx/20-quillback/T4131553,68775.0
6220,2 Bed Apartment in Kibler Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/kibler-park/T4297425,2.0,1.0,,1.0,RatesR 350,606225.0,44.0,gauteng,johannesburg,johannesburg-south,kibler-park,13777.84090909091,Apartment,645000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/kibler-park/44-the-bronx/44-garthview-road/T4120637,38775.0
6984,3 Bed House in Sky City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/sky-city/T4522311,3.0,2.0,,,RatesR 300,965000.0,70.0,gauteng,johannesburg,johannesburg-south,sky-city,13785.714285714286,House,1409463.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/sky-city/804-leopard-road/T4198419,444463.0
5126,2 Bed Apartment in South Hills,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/south-hills/887-the-bronx/887-sour-street/T4280213,2.0,1.0,1.0,1.0,RatesR 300,606653.0,44.0,gauteng,johannesburg,johannesburg-south,south-hills,13787.568181818182,Apartment,606653.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/south-hills/887-the-bronx/887-sour-street/T4280213,0.0
7465,3 Bed Townhouse in Oakdene,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/oakdene/T4347519,3.0,2.0,1.0,,RatesR 421,1325000.0,96.0,gauteng,johannesburg,johannesburg-south,oakdene,13802.083333333334,,1350000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/oakdene/8-amanda-avenue/T4204640,25000.0
4687,3 Bed Townhouse in Robertsham,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/robertsham/8-kilowen-towers/24-kilowen-road/T4423367,3.0,2.0,1.0,1.0,LevyR 950,1450000.0,105.0,gauteng,johannesburg,johannesburg-south,robertsham,13809.52380952381,,1450000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/robertsham/8-kilowen-towers/24-kilowen-road/T4423367,0.0
8220,2 Bed Apartment in Alan Manor,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/alan-manor/T4475691,2.0,2.0,1.0,1.0,,815000.0,59.0,gauteng,johannesburg,johannesburg-south,alan-manor,13813.559322033898,Apartment,815000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/alan-manor/T4475691,0.0
4415,2 Bed Apartment in Bassonia,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/bassonia/46-beverley-hills/6-beverley-avenue/T4383923,2.0,1.0,1.0,1.0,LevyR 1213,1050000.0,76.0,gauteng,johannesburg,johannesburg-south,bassonia,13815.78947368421,Apartment,1050000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/bassonia/46-beverley-hills/6-beverley-avenue/T4383923,0.0
8231,2 Bed Townhouse in Meredale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/meredale/T4522393,2.0,2.0,1.0,1.0,,830000.0,60.0,gauteng,johannesburg,johannesburg-south,meredale,13833.333333333334,,830000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/meredale/T4522393,0.0
7984,1 Bed House in Palmridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/katlehong/15-kingley-street/T4279270,1.0,1.0,1.0,1.0,LevyR 690,415000.0,30.0,gauteng,johannesburg,johannesburg-south,katlehong,13833.333333333334,House,,,
7983,1 Bed House in Palmridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/katlehong/57-phatudi-street/T4282617,1.0,1.0,1.0,1.0,LevyR 690,415000.0,30.0,gauteng,johannesburg,johannesburg-south,katlehong,13833.333333333334,House,,,
8233,3 Bed House in Sky City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/sky-city/T4412172,3.0,2.0,1.0,1.0,,830000.0,60.0,gauteng,johannesburg,johannesburg-south,sky-city,13833.333333333334,House,1051800.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/sky-city/15-property/T4444878,221800.0
5732,1 Bed House in Sky City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/sky-city/64-lando-street/T4276241,1.0,1.0,1.0,1.0,LevyR 690,415000.0,30.0,gauteng,johannesburg,johannesburg-south,sky-city,13833.333333333334,House,515000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/sky-city/534-the-bronx-skycity/T4352594,100000.0
7981,1 Bed Apartment in Palmridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/katlehong/14-bentley-street/T4288815,1.0,1.0,1.0,1.0,LevyR 690,415000.0,30.0,gauteng,johannesburg,johannesburg-south,katlehong,13833.333333333334,Apartment,495000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/katlehong/19-palm-street/T4316788,80000.0
7982,1 Bed House in Palmridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/katlehong/84-lion-king-street/T4286525,1.0,1.0,1.0,1.0,LevyR 690,415000.0,30.0,gauteng,johannesburg,johannesburg-south,katlehong,13833.333333333334,House,,,
8966,1 Bed House in Palmridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/katlehong/T4280071,1.0,1.0,1.0,1.0,LevyR 690,415000.0,30.0,gauteng,johannesburg,johannesburg-south,katlehong,13833.333333333334,House,,,
4723,3 Bed Apartment in Bassonia,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/bassonia/2-kiepersol/34-ribbok-avenue/T4446134,3.0,2.0,1.0,1.0,LevyR 986,1565000.0,113.0,gauteng,johannesburg,johannesburg-south,bassonia,13849.557522123894,Apartment,1565000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/bassonia/2-kiepersol/34-ribbok-avenue/T4446134,0.0
6008,2 Bed Townhouse in Oakdene,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/oakdene/186-balboa-park/100100-oakdene-parks-drive/T4448585,2.0,1.0,1.0,1.0,,1399000.0,101.0,gauteng,johannesburg,johannesburg-south,oakdene,13851.485148514852,,1399000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/oakdene/186-balboa-park/100100-oakdene-parks-drive/T4448585,0.0
6612,2 Bed Duplex in Oakdene,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/oakdene/T4145688,2.0,1.0,,,RatesR 539,790000.0,57.0,gauteng,johannesburg,johannesburg-south,oakdene,13859.649122807017,,790000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/oakdene/T4145688,0.0
6603,3 Bed Cluster in Ormonde,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/ormonde/T4507428,3.0,1.0,1.0,,RatesR 365,790000.0,57.0,gauteng,johannesburg,johannesburg-south,ormonde,13859.649122807017,,790000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/ormonde/T4507428,0.0
6443,2 Bed Apartment in Kibler Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/kibler-park/T4501427,2.0,1.0,1.0,1.0,LevyR 1500,750000.0,54.0,gauteng,johannesburg,johannesburg-south,kibler-park,13888.888888888889,Apartment,800000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/kibler-park/604-route-82-security-estate/1-tamboti-street/T4473999,50000.0
6450,2 Bed House in Glenvista,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/glenvista/T4421984,2.0,1.0,1.0,,,750000.0,54.0,gauteng,johannesburg,johannesburg-south,glenvista,13888.888888888889,House,750000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/glenvista/T4421984,0.0
6961,3 Bed Townhouse in Winchester Hills,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/winchester-hills/T4437777,3.0,1.0,1.0,1.0,,945000.0,68.0,gauteng,johannesburg,johannesburg-south,winchester-hills,13897.058823529413,,945000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/winchester-hills/T4437777,0.0
4314,3 Bed Townhouse in Ormonde,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/ormonde/38-silver-brook/78-northern-park-way/T4527827,3.0,1.0,1.0,,RatesR 507,945000.0,68.0,gauteng,johannesburg,johannesburg-south,ormonde,13897.058823529413,,950000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/ormonde/T4530515,5000.0
9016,2 Bed House in Sky City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/sky-city/T4280256,2.0,1.0,1.0,1.0,RatesR 500,695000.0,50.0,gauteng,johannesburg,johannesburg-south,sky-city,13900.0,House,836770.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/sky-city/1346-sky-city/1346-harare-rd/T4406076,141770.0
6552,3 Bed House in Sky City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/sky-city/T4398835,3.0,2.0,1.0,1.0,RatesR 485,779000.0,56.0,gauteng,johannesburg,johannesburg-south,sky-city,13910.714285714286,House,993320.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/sky-city/2135-sky-city/2135-stark-rd/T4360547,214320.0
9322,2 Bed Apartment in Kibler Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/kibler-park/T4517199,2.0,2.0,1.0,,,780000.0,56.0,gauteng,johannesburg,johannesburg-south,kibler-park,13928.57142857143,Apartment,839000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/kibler-park/612-route-82-security-village/1-morula-road/T4445610,59000.0
3840,2 Bed Apartment in Glenvista,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/glenvista/611-route-82-security-village/1-tambotie-road/T4406703,2.0,1.0,1.0,1.0,LevyR 850,780000.0,56.0,gauteng,johannesburg,johannesburg-south,glenvista,13928.57142857143,Apartment,839000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/glenvista/702-route-82-security-village/146-paul-road/T4509016,59000.0
5835,2 Bed Apartment in Suideroord,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/suideroord/267-route-82-security-village/1-willow-street/T4267717,2.0,1.0,1.0,1.0,LevyR 850,780000.0,56.0,gauteng,johannesburg,johannesburg-south,suideroord,13928.57142857143,Apartment,839000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/suideroord/155-route-82-security-village/146-paul-road/T4172915,59000.0
5836,2 Bed Apartment in Eikenhof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/eikenhof/204-route-82-security-village/1-tambotie-drive/T4140143,2.0,1.0,1.0,1.0,LevyR 850,780000.0,56.0,gauteng,johannesburg,johannesburg-south,eikenhof,13928.57142857143,Apartment,839000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/eikenhof/T4185554,59000.0
6584,2 Bed Apartment in Ridgeway,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/ridgeway/T4444952,2.0,1.0,1.0,1.0,LevyR 850,780000.0,56.0,gauteng,johannesburg,johannesburg-south,ridgeway,13928.57142857143,Apartment,780000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/ridgeway/811-route-82-security-village/1-willow-street/T4410487,0.0
5241,2 Bed Apartment in Ormonde,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/ormonde/192-route82-security-village/1-tambotie-street/T4524509,2.0,1.0,1.0,1.0,LevyR 950,780000.0,56.0,gauteng,johannesburg,johannesburg-south,ormonde,13928.57142857143,Apartment,,,
6583,2 Bed Apartment in Kibler Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/kibler-park/T4447020,2.0,1.0,1.0,,,780000.0,56.0,gauteng,johannesburg,johannesburg-south,kibler-park,13928.57142857143,Apartment,839000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/kibler-park/612-route-82-security-village/1-morula-road/T4445610,59000.0
6582,2 Bed Apartment in Aeroton,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/aeroton/T4447969,2.0,1.0,1.0,1.0,LevyR 850,780000.0,56.0,gauteng,johannesburg,johannesburg-south,aeroton,13928.57142857143,Apartment,839000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/aeroton/902-route82-security-village/1-morula-street/T4511540,59000.0
6580,2 Bed Apartment in Naturena,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/naturena/T4449423,2.0,1.0,1.0,1.0,LevyR 850,780000.0,56.0,gauteng,johannesburg,johannesburg-south,naturena,13928.57142857143,Apartment,839000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/naturena/151-route-82-security-village/1-tambotie-street/T4472766,59000.0
