Area,,Title,Href,Bedrooms,Bathrooms,Lounges,Main Value 3,Price,Dining Areas,Pool,Floor Area,Land Area,Province,City,Suburb,Area,Price per Sqm,Price per Land Area,Type,Max Price,Max Price Href,Potential Profit
hurlingham,7952,3 Bed House in Hurlingham,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/hurlingham/T4456319,3.0,2.0,1.0,,2395000.0,1.0,1.0,,1221.0,gauteng,johannesburg,sandton-and-bryanston-north,hurlingham,,1961.5069615069615,House,2995000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/hurlingham/17-cabernet-crescent/T4258598,600000.0
hurlingham-manor,3625,4 Bed House in Hurlingham Manor,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/hurlingham-manor/30-goede-hoop-crescent/T4402115,4.0,3.0,1.0,RatesR 2600,3990000.0,1.0,1.0,450.0,919.0,gauteng,johannesburg,sandton-and-bryanston-north,hurlingham-manor,8866.666666666666,4341.675734494015,House,4000000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/hurlingham-manor/25-mount-stephens-crescent/T4168530,10000.0
hurlingham-manor,6506,3 Bed House in Hurlingham Manor,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/hurlingham-manor/T4081786,3.0,2.0,2.0,RatesR 2300,3600000.0,1.0,1.0,380.0,1013.0,gauteng,johannesburg,sandton-and-bryanston-north,hurlingham-manor,9473.684210526315,3553.8005923000987,House,3700000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/hurlingham-manor/15-arohnson-road/T4178932,100000.0
hurlingham-manor,3477,3 Bed House in Hurlingham Manor,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/hurlingham-manor/28-cabernet-crescent/T3880877,3.0,3.5,1.0,RatesR 1944,2895000.0,1.0,1.0,300.0,820.0,gauteng,johannesburg,sandton-and-bryanston-north,hurlingham-manor,9650.0,3530.487804878049,House,3300000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/hurlingham-manor/9-twee-jongegezellen-street/T4391439,405000.0
hurlingham-manor,6606,4 Bed House in Hurlingham Manor,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/hurlingham-manor/T4510828,4.0,2.5,2.0,RatesR 2400,3950000.0,1.0,1.0,320.0,991.0,gauteng,johannesburg,sandton-and-bryanston-north,hurlingham-manor,12343.75,3985.872855701312,House,3995000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/hurlingham-manor/30-goede-hoop-crescent/T4467280,45000.0
hurlingham-manor,3558,5 Bed House in Hurlingham Manor,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/hurlingham-manor/24-waggon-rd/T4259177,5.0,3.0,4.0,LevyR 600,3400000.0,,,,1281.0,gauteng,johannesburg,sandton-and-bryanston-north,hurlingham-manor,,2654.176424668228,House,4500000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/hurlingham-manor/15-adele/T4143994,1100000.0
hyde-park,3822,6 Bed House in Hyde Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/hyde-park/34-hyde-park-terrace/56-1st-road/T4457343,6.0,7.0,2.0,RatesR 4243,7400000.0,1.0,1.0,568.0,510.0,gauteng,johannesburg,sandton-and-bryanston-north,hyde-park,13028.169014084508,14509.803921568628,House,8500000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/hyde-park/34-hyde-park-terrace/56-first-road/T4495153,1100000.0
hyde-park,4496,4 Bed House in Hyde Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/hyde-park/a19-carlmarie-road/T4493459,4.0,3.0,2.0,LevyR 4250,9990000.0,1.0,1.0,,3580.0,gauteng,johannesburg,sandton-and-bryanston-north,hyde-park,,2790.5027932960893,House,18500000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/hyde-park/50-morsim-road/T4316877,8510000.0
hyde-park,6869,3 Bed House in Hyde Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/hyde-park/T3877951,3.0,2.5,1.0,,4980000.0,1.0,1.0,,530.0,gauteng,johannesburg,sandton-and-bryanston-north,hyde-park,,9396.22641509434,House,5500000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/hyde-park/5-the-villas/108-9th-road/T4230806,520000.0
hyde-park,6870,3 Bed House in Hyde Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/hyde-park/T3468497,3.0,2.5,1.0,LevyR 7130,4980000.0,1.0,1.0,,530.0,gauteng,johannesburg,sandton-and-bryanston-north,hyde-park,,9396.22641509434,House,5500000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/hyde-park/5-the-villas/108-9th-road/T4230806,520000.0
hyde-park,7118,4 Bed House in Hyde Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/hyde-park/T4286627,4.0,3.5,3.0,LevyR 10579,6500000.0,1.0,1.0,,641.0,gauteng,johannesburg,sandton-and-bryanston-north,hyde-park,,10140.405616224649,House,18500000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/hyde-park/50-morsim-road/T4316877,12000000.0
hyde-park,7344,4 Bed House in Hyde Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/hyde-park/T4500294,4.0,4.0,4.0,,9900000.0,,,,2000.0,gauteng,johannesburg,sandton-and-bryanston-north,hyde-park,,4950.0,House,18500000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/hyde-park/50-morsim-road/T4316877,8600000.0
hyde-park,7390,4 Bed House in Hyde Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/hyde-park/T4500269,4.0,5.0,4.0,,11000000.0,,1.0,,1635.0,gauteng,johannesburg,sandton-and-bryanston-north,hyde-park,,6727.82874617737,House,18500000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/hyde-park/50-morsim-road/T4316877,7500000.0
hyde-park,8186,3 Bed House in Hyde Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/hyde-park/T4232179,3.0,2.0,2.0,,4450000.0,,1.0,,467.0,gauteng,johannesburg,sandton-and-bryanston-north,hyde-park,,9528.907922912205,House,5500000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/hyde-park/5-the-villas/108-9th-road/T4230806,1050000.0
hyde-park,8187,3 Bed House in Hyde Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/hyde-park/T4479957,3.0,3.0,,,4495000.0,,1.0,,509.0,gauteng,johannesburg,sandton-and-bryanston-north,hyde-park,,8831.041257367388,House,5500000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/hyde-park/5-the-villas/108-9th-road/T4230806,1005000.0
hyde-park,8199,3 Bed House in Hyde Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/hyde-park/T4466479,3.0,2.0,3.0,,4500000.0,,1.0,,509.0,gauteng,johannesburg,sandton-and-bryanston-north,hyde-park,,8840.864440078585,House,5500000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/hyde-park/5-the-villas/108-9th-road/T4230806,1000000.0
illovo,3852,4 Bed House in Illovo,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/illovo/4-75-central-avevue/75-central-avenue/T4240378,4.0,4.0,2.0,LevyR 4500,8500000.0,1.0,1.0,,945.0,gauteng,johannesburg,sandton-and-bryanston-north,illovo,,8994.708994708995,House,22500000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/illovo/T4486021,14000000.0
illovo,3870,4 Bed House in Illovo,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/illovo/46-4th-avenue/T4285574,4.0,4.5,3.0,,9450000.0,1.0,1.0,,1535.0,gauteng,johannesburg,sandton-and-bryanston-north,illovo,,6156.351791530945,House,22500000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/illovo/T4486021,13050000.0
illovo,7142,6 Bed House in Illovo,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/illovo/38-1st-avenue/T3887166,6.0,3.5,3.0,,6799000.0,1.0,,,3652.0,gauteng,johannesburg,sandton-and-bryanston-north,illovo,,1861.7196056955092,House,42000000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/illovo/T4433104,35201000.0
illovo,7152,4 Bed House in Illovo,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/illovo/T4506460,4.0,4.5,3.0,LevyR 4500,6900000.0,1.0,1.0,,1067.0,gauteng,johannesburg,sandton-and-bryanston-north,illovo,,6466.729147141518,House,22500000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/illovo/T4486021,15600000.0
illovo,7158,4 Bed House in Illovo,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/illovo/T4402849,4.0,4.0,3.0,,6900000.0,,1.0,,1067.0,gauteng,johannesburg,sandton-and-bryanston-north,illovo,,6466.729147141518,House,22500000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/illovo/T4486021,15600000.0
jackal-creek-northriding,14162,1 Bed House in Jackal Creek Golf Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/jackal-creek-northriding/T4394111,1.0,1.0,1.0,,605000.0,,1.0,51.0,,gauteng,johannesburg,north-riding-to-lanseria,jackal-creek-northriding,11862.745098039215,,House,650000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/jackal-creek-northriding/T4379997,45000.0
jackal-creek-northriding,13426,3 Bed House in Jackal Creek Golf Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/jackal-creek-northriding/T4455591,3.0,3.0,,LevyR 2860,1450000.0,,1.0,121.0,,gauteng,johannesburg,north-riding-to-lanseria,jackal-creek-northriding,11983.471074380166,,House,1650000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/jackal-creek-northriding/T4431562,200000.0
jackal-creek-northriding,13452,3 Bed House in Jackal Creek Golf Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/jackal-creek-northriding/T4264000,3.0,2.0,1.0,LevyR 2770,1499000.0,1.0,,121.0,,gauteng,johannesburg,north-riding-to-lanseria,jackal-creek-northriding,12388.429752066115,,House,1650000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/jackal-creek-northriding/T4431562,151000.0
jackal-creek-northriding,11872,3 Bed House in Jackal Creek Golf Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/jackal-creek-northriding/2-prestwick/T4428372,3.0,2.0,1.0,RatesR 1267,2300000.0,1.0,1.0,180.0,360.0,gauteng,johannesburg,north-riding-to-lanseria,jackal-creek-northriding,12777.777777777777,6388.888888888889,House,2650000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/jackal-creek-northriding/T4515486,350000.0
jackal-creek-northriding,13804,3 Bed House in Jackal Creek Golf Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/jackal-creek-northriding/T4264604,3.0,2.0,1.0,LevyR 1295,2300000.0,1.0,1.0,180.0,,gauteng,johannesburg,north-riding-to-lanseria,jackal-creek-northriding,12777.777777777777,,House,2650000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/jackal-creek-northriding/T4515486,350000.0
jackal-creek-northriding,11118,4 Bed House in Jackal Creek Golf Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/jackal-creek-northriding/e-turnberry/e-jackal-creek/T4427481,4.0,2.5,,,2045000.0,,,153.5,,gauteng,johannesburg,north-riding-to-lanseria,jackal-creek-northriding,13322.475570032573,,House,2225000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/jackal-creek-northriding/d-turnberry/d-jackal-creek/T4427454,180000.0
jackal-creek-northriding,11884,3 Bed House in Jackal Creek Golf Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/jackal-creek-northriding/g-turnberry/g-jackal-creek/T4427521,3.0,2.5,1.0,,2320000.0,1.0,1.0,158.4,,gauteng,johannesburg,north-riding-to-lanseria,jackal-creek-northriding,14646.464646464647,,House,2335000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/jackal-creek-northriding/m-turnberry/m-jackal-creek/T4428546,15000.0
jackal-creek-northriding,12106,3 Bed House in Jackal Creek Golf Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/jackal-creek-northriding/21-st-georges/320-boundary-road/T4460827,3.0,2.0,1.0,,3114000.0,1.0,,209.0,,gauteng,johannesburg,north-riding-to-lanseria,jackal-creek-northriding,14899.521531100478,,House,3606000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/jackal-creek-northriding/22-st-georges/320-boundary-road/T3904280,492000.0
jackal-creek-northriding,11213,3 Bed House in Jackal Creek Golf Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/jackal-creek-northriding/T4114891,3.0,2.0,1.0,RatesR 2298,2380000.0,1.0,,154.0,407.0,gauteng,johannesburg,north-riding-to-lanseria,jackal-creek-northriding,15454.545454545454,5847.665847665848,House,2450000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/jackal-creek-northriding/T4481265,70000.0
jackal-creek-northriding,11215,3 Bed House in Jackal Creek Golf Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/jackal-creek-northriding/T4105951,3.0,2.0,1.0,RatesR 2433,2400000.0,1.0,,154.0,432.0,gauteng,johannesburg,north-riding-to-lanseria,jackal-creek-northriding,15584.415584415585,5555.555555555556,House,2450000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/jackal-creek-northriding/T4481265,50000.0
johannesburg-north,11603,6 Bed House in Johannesburg North,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/johannesburg-north/29-victoria-street/T4484309,6.0,3.0,,RatesR 1250,1399000.0,,1.0,400.0,1260.0,gauteng,johannesburg,north-riding-to-lanseria,johannesburg-north,3497.5,1110.3174603174602,House,1730000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/johannesburg-north/T4453746,331000.0
johannesburg-north,13619,3 Bed House in Johannesburg North,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/johannesburg-north/T4510104,3.0,2.0,1.0,,1789000.0,1.0,1.0,,792.0,gauteng,johannesburg,north-riding-to-lanseria,johannesburg-north,,2258.838383838384,House,1799900.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/johannesburg-north/13-victoria/T4348095,10900.0
jukskei-park,17877,3 Bed House in Jukskei Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/jukskei-park/T4467454,3.0,3.0,1.0,,1575000.0,1.0,,,1487.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,jukskei-park,,1059.1795561533288,House,1900000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/jukskei-park/8-karbiet-street/T4498213,325000.0
kengies,15870,4 Bed House in Kengies,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/kengies/0-kengies-gate/66-frederick-road/T4457422,4.0,3.0,1.0,LevyR 1664,2100000.0,1.0,,,445.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,kengies,,4719.101123595506,House,3100000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/kengies/16-weaver-creek/31-frederick-rd/T3929583,1000000.0
kensington-b,23719,4 Bed House in Kensington B,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/kensington-b/T4086262,4.0,2.5,1.0,RatesR 950,2874619.0,1.0,1.0,207.0,417.0,gauteng,johannesburg,randburg-and-ferndale,kensington-b,13887.048309178745,6893.570743405276,House,3154650.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/kensington-b/81-baltimore/1630-kiepersol-road/T4163931,280031.0
kensington-b,23294,4 Bed House in Kensington B,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/kensington-b/T4256134,4.0,2.5,,RatesR 1150,3114650.0,1.0,1.0,207.0,333.0,gauteng,johannesburg,randburg-and-ferndale,kensington-b,15046.618357487923,9353.303303303303,House,3154650.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/kensington-b/81-baltimore/1630-kiepersol-road/T4163931,40000.0
kensington-b,23723,4 Bed House in Kensington B,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/kensington-b/T4238924,4.0,2.5,1.0,RatesR 1200,3154560.0,1.0,1.0,207.0,389.0,gauteng,johannesburg,randburg-and-ferndale,kensington-b,15239.420289855072,8109.408740359897,House,3154650.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/kensington-b/81-baltimore/1630-kiepersol-road/T4163931,90.0
kensington-b,23025,4 Bed House in Kensington B,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/kensington-b/T4111040,4.0,3.0,1.0,,1675000.0,1.0,,,991.0,gauteng,johannesburg,randburg-and-ferndale,kensington-b,,1690.2119071644804,House,2000000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/randburg-and-ferndale/kensington-b/26-st-georges-street/T4488250,325000.0
khyber-rock,8265,4 Bed House in Khyber Rock,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/khyber-rock/T4237073,4.0,4.0,3.0,,5499000.0,1.0,1.0,600.0,900.0,gauteng,johannesburg,sandton-and-bryanston-north,khyber-rock,9165.0,6110.0,House,8500000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/khyber-rock/11-khyber-fountains/4-lincoln-street/T4222809,3001000.0
khyber-rock,7150,4 Bed House in Khyber Rock,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/khyber-rock/T3922140,4.0,4.0,4.0,LevyR 2100,6895000.0,,1.0,,475.0,gauteng,johannesburg,sandton-and-bryanston-north,khyber-rock,,14515.78947368421,House,8500000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/khyber-rock/11-khyber-fountains/4-lincoln-street/T4222809,1605000.0
kya-sands,13153,3 Bed House in Kya Sands,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/kya-sands/T4250603,3.0,2.0,1.0,RatesR 400,970000.0,,,80.0,280.0,gauteng,johannesburg,north-riding-to-lanseria,kya-sands,12125.0,3464.285714285714,House,1020000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/kya-sands/T4089302,50000.0
kya-sands,13138,3 Bed House in Kya Sands,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/kya-sands/T4463404,3.0,2.0,1.0,RatesR 550,950000.0,,,70.0,240.0,gauteng,johannesburg,north-riding-to-lanseria,kya-sands,13571.42857142857,3958.3333333333335,House,995000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/kya-sands/T4063992,45000.0
kya-sands,13028,3 Bed House in Kya Sands,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/kya-sands/T4089304,3.0,1.0,1.0,RatesR 400,829000.0,,,60.0,300.0,gauteng,johannesburg,north-riding-to-lanseria,kya-sands,13816.666666666666,2763.3333333333335,House,1626000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/kya-sands/22131-lion-pride-lifestyle-estate/21-mooi-street/T4404498,797000.0
kya-sands,12398,4 Bed House in Kya Sands,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/kya-sands/9532-lion-pride/9532-rover-rd/T4383862,4.0,2.5,1.0,RatesR 600,2089350.0,1.0,,148.0,290.0,gauteng,johannesburg,north-riding-to-lanseria,kya-sands,14117.22972972973,7204.6551724137935,House,2089525.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/kya-sands/T4165306,175.0
kya-sands,12401,4 Bed House in Kya Sands,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/kya-sands/2135-lion-pride/2135-lesedi-rd/T4314546,4.0,2.5,1.0,RatesR 600,2089350.0,1.0,,148.0,270.0,gauteng,johannesburg,north-riding-to-lanseria,kya-sands,14117.22972972973,7738.333333333333,House,2089525.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/kya-sands/T4165306,175.0
kya-sands,12383,3 Bed House in Kya Sands,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/kya-sands/1432-lion-pride-lifestyle-estate/1432-colgate-street/T4380084,3.0,2.0,1.0,RatesR 1000,2029050.0,1.0,,142.0,240.0,gauteng,johannesburg,north-riding-to-lanseria,kya-sands,14289.084507042253,8454.375,House,2029075.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/kya-sands/11-lion-pride-lifestyle-estate/11-banana-street/T4387962,25.0
kya-sands,12384,3 Bed House in Kya Sands,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/kya-sands/2030-lion-pride/2030-honey-rd/T4379904,3.0,2.0,1.0,RatesR 600,2029050.0,1.0,,142.0,306.0,gauteng,johannesburg,north-riding-to-lanseria,kya-sands,14289.084507042253,6630.882352941177,House,2029075.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/kya-sands/11-lion-pride-lifestyle-estate/11-banana-street/T4387962,25.0
kya-sands,13920,3 Bed House in Kya Sands,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/kya-sands/T4077539,3.0,2.5,1.0,RatesR 900,2688231.0,1.0,1.0,187.0,263.0,gauteng,johannesburg,north-riding-to-lanseria,kya-sands,14375.566844919786,10221.410646387832,House,2843100.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/kya-sands/67-baltimore-estate/1256-amazon-street/T4244254,154869.0
kya-sands,12344,3 Bed House in Kya Sands,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/kya-sands/2315-lion-pride-lifestyle-estate/2325-fusion-street/T4498179,3.0,2.5,1.0,RatesR 1000,1847473.0,1.0,,127.0,240.0,gauteng,johannesburg,north-riding-to-lanseria,kya-sands,14547.031496062993,7697.804166666667,House,1948475.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/kya-sands/15-lion-pride-lifestyle-estate/15-lion-street/T4291261,101002.0
kya-sands,13082,3 Bed House in Kya Sands,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/kya-sands/T4328437,3.0,1.0,1.0,RatesR 350,875000.0,,,60.0,250.0,gauteng,johannesburg,north-riding-to-lanseria,kya-sands,14583.333333333334,3500.0,House,1626000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/kya-sands/22131-lion-pride-lifestyle-estate/21-mooi-street/T4404498,751000.0
lanseria-and-surrounds,14643,6 Bed House in Lanseria and surrounds,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/lanseria-and-surrounds/T4453250,6.0,4.0,,,11800000.0,,1.0,1600.0,,gauteng,johannesburg,north-riding-to-lanseria,lanseria-and-surrounds,7375.0,,House,12000000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/lanseria-and-surrounds/T4150372,200000.0
lanseria-and-surrounds,12253,3 Bed House in Lanseria and surrounds,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/lanseria-and-surrounds/1-lion-pride-lifestyle-estate/2359-lizzard-street/T4234303,3.0,2.0,,RatesR 400,1464000.0,,,142.0,300.0,gauteng,johannesburg,north-riding-to-lanseria,lanseria-and-surrounds,10309.859154929578,4880.0,House,2060000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/lanseria-and-surrounds/22222-lion-pride-lifestyle-estate-nietgedacht-535-jq-johannesburg-south-africa/T4251217,596000.0
lanseria-and-surrounds,14524,3 Bed House in Lanseria and surrounds,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/lanseria-and-surrounds/21655-lion-pride-estate/21655-malibongwe-drive/T4270504,3.0,2.0,1.0,RatesR 500,1785000.0,1.0,,142.0,300.0,gauteng,johannesburg,north-riding-to-lanseria,lanseria-and-surrounds,12570.422535211268,5950.0,House,2060000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/lanseria-and-surrounds/22222-lion-pride-lifestyle-estate-nietgedacht-535-jq-johannesburg-south-africa/T4251217,275000.0
lanseria-and-surrounds,11746,3 Bed House in Lanseria and surrounds,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/lanseria-and-surrounds/21325-lion-pride-lifestyle-estate/549-mooi-street/T4211050,3.0,2.0,1.0,RatesR 600,1785260.0,,,142.0,250.0,gauteng,johannesburg,north-riding-to-lanseria,lanseria-and-surrounds,12572.25352112676,7141.04,House,2060000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/lanseria-and-surrounds/22222-lion-pride-lifestyle-estate-nietgedacht-535-jq-johannesburg-south-africa/T4251217,274740.0
lanseria-and-surrounds,14526,3 Bed House in Lanseria and surrounds,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/lanseria-and-surrounds/21208-lion-pride-lifestyle-estate-nietgedacht-535-jq-johannesburg-south-africa/T4200948,3.0,2.0,1.0,LevyR 870,1785260.0,,,142.0,,gauteng,johannesburg,north-riding-to-lanseria,lanseria-and-surrounds,12572.25352112676,,House,2060000.0,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/lanseria-and-surrounds/22222-lion-pride-lifestyle-estate-nietgedacht-535-jq-johannesburg-south-africa/T4251217,274740.0
