title,href,price,property_type,main_features,key_main_features,Floor Area,Land Area,Rates,Levy,Bedrooms,Bathrooms,Province,City,Suburb,Area,Listing Number,Sold Date
4 Bed House in Linden,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/linden/67-2nd-street/T4218799,Sold,House,,,390 ,1736 m²,,,4,3,gauteng,johannesburg,northcliff,linden,T4218799,2024-02-23
2 Bed House in Riverlea,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/riverlea/19-aalwyn-street/T4306409,Sold,House,,,,300 m²,R 417,,2,1,gauteng,johannesburg,northcliff,riverlea,T4306409,2024-02-23
3 Bed House in Newlands,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/newlands/174-waterval-road/T4101674,Sold,House,,,,496 m²,R 670,,3,3,gauteng,johannesburg,northcliff,newlands,T4101674,2024-02-23
2 Bed Apartment in Linden,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/linden/305-geldenhuys-view/69-7th-street/T4418193,Sold,Apartment,,,98 ,,R 840,,2,1,gauteng,johannesburg,northcliff,linden,T4418193,2024-02-23
3 Bed Cluster in Fairland,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/fairland/7-wanganui/194-wilson-avenue/T4201714,Sold,Cluster,,,309 ,630 m²,,,3,3,gauteng,johannesburg,northcliff,fairland,T4201714,2024-02-23
7 Bed House in Sophiatown,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/sophiatown/45-bertha/T4192682,Sold,House,,,495 ,,,,7,3,gauteng,johannesburg,northcliff,sophiatown,T4192682,2024-02-23
4 Bed House in Victory Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/victory-park/112-13th-street/T4094634,Sold,House,,,350 ,1989 m²,,,4,2,gauteng,johannesburg,northcliff,victory-park,T4094634,2024-02-23
2 Bed House in Riverlea,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/riverlea/T4197103,Sold,House,,,,263 m²,R 526,,2,1,gauteng,johannesburg,northcliff,riverlea,T4197103,2024-02-23
2 Bed House in Newlands,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/newlands/T4461701,Sold,House,,,,248 m²,R 545,,2,1,gauteng,johannesburg,northcliff,newlands,T4461701,2024-02-23
2 Bed House in Coronationville,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/crosby/T4448268,Sold,House,,,315 ,318 m²,,,2,2,gauteng,johannesburg,northcliff,crosby,T4448268,2024-02-23
2 Bed Apartment in Florida Glen,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/florida-glen/T4385560,Sold,Apartment,,,64 ,64 m²,,,2,1,gauteng,johannesburg,northcliff,florida-glen,T4385560,2024-02-23
2 Bed Townhouse in Bergbron,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/bergbron/T4388591,Sold,Townhouse,,,65 ,,R 352,,2,1,gauteng,johannesburg,northcliff,bergbron,T4388591,2024-02-23
1151 m² Land available in Newlands,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/newlands/T4476969,Sold,Land,,,,1151 m²,R 3501,,None,None,gauteng,johannesburg,northcliff,newlands,T4476969,2024-02-23
2 Bed Apartment in Blackheath,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/blackheath/T4341287,Sold,Apartment,,,74 ,,R 708,,2,2,gauteng,johannesburg,northcliff,blackheath,T4341287,2024-02-23
1 Bed Apartment in Montgomery Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/montgomery-park/T4323502,Sold,Apartment,,,60 ,,R 351,,1,1,gauteng,johannesburg,northcliff,montgomery-park,T4323502,2024-02-23
3 Bed House in Riverlea,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/riverlea/T4269903,Sold,House,,,70 ,280 m²,,,3,1.5,gauteng,johannesburg,northcliff,riverlea,T4269903,2024-02-23
3 Bed House in Newclare,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/newlands/T4440217,Sold,House,,,,495 m²,R 428,,3,1,gauteng,johannesburg,northcliff,newlands,T4440217,2024-02-23
3 Bed House in Bosmont,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/bosmont/T4457740,Sold,House,,,,496 m²,R 522,,3,1,gauteng,johannesburg,northcliff,bosmont,T4457740,2024-02-23
3 Bed House in Riverlea,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/riverlea/T4459765,Sold,House,,,,250 m²,R 572,,3,2,gauteng,johannesburg,northcliff,riverlea,T4459765,2024-02-23
3 Bed House in Greymont,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/greymont/T4300967,Sold,House,,,,495 m²,R 830,,3,3,gauteng,johannesburg,northcliff,greymont,T4300967,2024-02-23
3 Bed Townhouse in Fairland,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/fairland/T4463906,Sold,Townhouse,,,158 ,,R 431,,3,2.5,gauteng,johannesburg,northcliff,fairland,T4463906,2024-02-23
2 Bed Townhouse in Fairland,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/fairland/T4495304,Sold,Townhouse,,,,133 m²,R 730,,2,2,gauteng,johannesburg,northcliff,fairland,T4495304,2024-02-23
3 Bed House in Westdene,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/westdene/T4273168,Sold,House,,,320 ,990 m²,,,3,2,gauteng,johannesburg,northcliff,westdene,T4273168,2024-02-23
3 Bed House in Montgomery Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/montgomery-park/T4412767,Sold,House,,,744 ,,R 1026,,3,2,gauteng,johannesburg,northcliff,montgomery-park,T4412767,2024-02-23
4 Bed House in Quellerina,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/quellerina/T4242759,Sold,House,,,330 ,2395 m²,,,4,3.5,gauteng,johannesburg,northcliff,quellerina,T4242759,2024-02-23
3 Bed House in Northcliff,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/northcliff/T4259813,Sold,House,,,,1825 m²,R 1381,,3,2.5,gauteng,johannesburg,northcliff,northcliff,T4259813,2024-02-23
4 Bed House in Northcliff,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/northcliff/T4358481,Sold,House,,,,285 m²,R 3800,,4,3,gauteng,johannesburg,northcliff,northcliff,T4358481,2024-02-23
5 Bed House in Northcliff,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/northcliff/T4367666,Sold,House,,,,1854 m²,R 2039,,5,3,gauteng,johannesburg,northcliff,northcliff,T4367666,2024-02-23
4 Bed House in Florida Glen,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/florida-glen/T4396165,Sold,House,,,,1196 m²,R 1575,,4,3,gauteng,johannesburg,northcliff,florida-glen,T4396165,2024-02-23
4 Bed House in Northcliff,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/northcliff/T4286122,Sold,House,,,,1976 m²,R 2029,,4,2,gauteng,johannesburg,northcliff,northcliff,T4286122,2024-02-23
8 Bed House in Westdene,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/westdene/T4195799,Sold,House,,,,496 m²None,,,8,2,gauteng,johannesburg,northcliff,westdene,T4195799,2024-02-23
1 Bed Townhouse in Fairland,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/fairland/11150-smit-street/T4210174,Sold,Townhouse,,,51 ,,,R 3957,1,1,gauteng,johannesburg,northcliff,fairland,T4210174,2024-02-23
3 Bed House in Westdene,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/westdene/T4389566,Sold,House,,,,495 m²None,,,3,2,gauteng,johannesburg,northcliff,westdene,T4389566,2024-02-23
2 Bed House in Melville,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/melville/T4414985,Sold,House,,,,375 m²None,,,2,1,gauteng,johannesburg,northcliff,melville,T4414985,2024-02-23
3 Bed House in Franklin Roosevelt Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/roosevelt-park/T4372788,Sold,House,,,,996 m²None,,,3,2.5,gauteng,johannesburg,northcliff,roosevelt-park,T4372788,2024-02-23
4 Bed House in Bergbron,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/bergbron/T4327394,Sold,House,,,217 ,850 m²,,,4,3,gauteng,johannesburg,northcliff,bergbron,T4327394,2024-02-23
3 Bed House in Greenside,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/greenside/T4129449,Sold,House,,,246 ,1013 m²,,,3,3,gauteng,johannesburg,northcliff,greenside,T4129449,2024-02-23
3 Bed House in Melville,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/melville/T4265559,Sold,House,,,,743 m²None,,,3,2,gauteng,johannesburg,northcliff,melville,T4265559,2024-02-23
4 Bed House in Melville,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/melville/T4327427,Sold,House,,,,1175 m²None,,,4,2,gauteng,johannesburg,northcliff,melville,T4327427,2024-02-23
4 Bed House in Crosby,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/crosby/T4171583,Sold,House,,,,,,,4,1,gauteng,johannesburg,northcliff,crosby,T4171583,2024-02-23
4 Bed House in Victory Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/victory-park/T4228010,Sold,House,,,,,,,4,3,gauteng,johannesburg,northcliff,victory-park,T4228010,2024-02-23
3 Bed House in Westdene,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/westdene/53-2nd-avenue/T4320244,Sold,House,,,496 ,,R 949,,3,2,gauteng,johannesburg,northcliff,westdene,T4320244,2024-02-23
2 Bed House in Brixton,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/brixton/T4380683,Sold,House,,,146.6 ,495 m²,,,2,1,gauteng,johannesburg,northcliff,brixton,T4380683,2024-02-23
2 Bed Apartment in Jackal Creek Golf Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/jackal-creek-northriding/47-ss-oak-hill/61-elberta-road/T4448135,Sold,Apartment,,,71 ,2.5 ha,,,2,2,gauteng,johannesburg,north-riding-to-lanseria,jackal-creek-northriding,T4448135,2024-02-23
2 Bed Townhouse in North Riding,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/north-riding/24-clemens-corner-jn/0a-bouvet-ave/T4400167,Sold,Townhouse,,,70 ,8760 m²,,,2,1,gauteng,johannesburg,north-riding-to-lanseria,north-riding,T4400167,2024-02-23
3 Bed Townhouse in Northwold,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/northwold/17-ss-la-junta/750-malibongwe-drive/T4403022,Sold,Townhouse,,,117 ,1.1 ha,,,3,2,gauteng,johannesburg,north-riding-to-lanseria,northwold,T4403022,2024-02-23
4 Bed Apartment in North Riding,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/north-riding/36-ss-belle-air-duets/101-bellairs-drive/T4399435,Sold,Apartment,,,177 ,1.2 ha,,,4,2,gauteng,johannesburg,north-riding-to-lanseria,north-riding,T4399435,2024-02-23
3 Bed Townhouse in Northwold,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/northwold/12-ss-la-mesa/25-maple-drive/T4439596,Sold,Townhouse,,,117 ,1.2 ha,,,3,2,gauteng,johannesburg,north-riding-to-lanseria,northwold,T4439596,2024-02-23
3 Bed Townhouse in Sundowner,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/sundowner/37-brushwood-estate/79-drysdale-road/T4398459,Sold,Townhouse,,,113 ,2.2 ha,,,3,2,gauteng,johannesburg,north-riding-to-lanseria,sundowner,T4398459,2024-02-23
3 Bed Cluster in North Riding,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/north-riding/mb36-earthbound/T4342605,Sold,Cluster,,,,396 m²,R 1100,,3,2,gauteng,johannesburg,north-riding-to-lanseria,north-riding,T4342605,2024-02-23
3 Bed House in Boskruin,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/boskruin/9-swaeltjie-road/T4318677,Sold,House,,,,1390 m²,R 1685,,3,2,gauteng,johannesburg,north-riding-to-lanseria,boskruin,T4318677,2024-02-23
2 Bed Apartment in Northgate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/northgate/154-los-alamos/00-montrose-avenue/T4051982,Sold,Apartment,,,60 ,535 m²,,,2,1,gauteng,johannesburg,north-riding-to-lanseria,northgate,T4051982,2024-02-23
1 Bed Townhouse in Bromhof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/bromhof/68-caymans/332-san-marco-street/T4476251,Sold,Townhouse,,,83 ,,R 598,,1,1,gauteng,johannesburg,north-riding-to-lanseria,bromhof,T4476251,2024-02-23
2 Bed Apartment in Boskruin,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/boskruin/14-riverside-village/8-wilgeboom-drive/T4451906,Sold,Apartment,,,83 ,,R 578,,2,1,gauteng,johannesburg,north-riding-to-lanseria,boskruin,T4451906,2024-02-23
2 Bed Townhouse in Noordhang,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/noordhang/104-the-hyperion/45-hyperion-drive/T4463744,Sold,Townhouse,,,63 ,,R 800,,2,2,gauteng,johannesburg,north-riding-to-lanseria,noordhang,T4463744,2024-02-23
4 Bed House in Johannesburg North,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/johannesburg-north/11-conduit-street/T4451349,Sold,House,,,,2320 m²,R 1400,,4,2,gauteng,johannesburg,north-riding-to-lanseria,johannesburg-north,T4451349,2024-02-23
2 Bed House in Northwold,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/northwold/14-tiffany-crescent/T4354839,Sold,House,,,,305 m²,R 892,,2,1,gauteng,johannesburg,north-riding-to-lanseria,northwold,T4354839,2024-02-23
2 Bed Townhouse in Northwold,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/northwold/31-peppertree-lane/1-3rd-road/T4431715,Sold,Townhouse,,,83 ,1.2 ha,,,2,1,gauteng,johannesburg,north-riding-to-lanseria,northwold,T4431715,2024-02-23
2 Bed Townhouse in Sundowner,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/sundowner/14-ambleside/776-douglas-road/T4387877,Sold,Townhouse,,,83 ,,R 380,,2,1,gauteng,johannesburg,north-riding-to-lanseria,sundowner,T4387877,2024-02-23
1 Bed Apartment in Chartwell,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/chartwell/151-tocara/7-birchwood-avenue/T4070016,Sold,Apartment,,,50 ,,R 742,,1,1,gauteng,johannesburg,north-riding-to-lanseria,chartwell,T4070016,2024-02-23
2 Bed Townhouse in Bromhof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/bromhof/28-amarja/42-suikerbekkie-st/T4377861,Sold,Townhouse,,,80 ,,R 378,,2,1.5,gauteng,johannesburg,north-riding-to-lanseria,bromhof,T4377861,2024-02-23
1 Bed Townhouse in North Riding,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/north-riding/15-maison-dolivier/34-windsor-way/T4273700,Sold,Townhouse,,,93 ,,R 1001,,1,1.5,gauteng,johannesburg,north-riding-to-lanseria,north-riding,T4273700,2024-02-23
3 Bed Townhouse in Bromhof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/bromhof/66-ss-falcons-nest/312-kelly-avenue/T4386121,Sold,Townhouse,,,104 ,,R 787,,3,1,gauteng,johannesburg,north-riding-to-lanseria,bromhof,T4386121,2024-02-23
3 Bed Townhouse in Bromhof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/bromhof/91-bush-lodge/1-suikerbekkie-road/T4344485,Sold,Townhouse,,,148 ,,R 842,,3,2.5,gauteng,johannesburg,north-riding-to-lanseria,bromhof,T4344485,2024-02-23
3715 m² Land available in Blair Atholl Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/blair-atholl-estate/310-wetlands-meander-street/T4230316,Sold,Land,,,,3715 m²,R 4200,,None,None,gauteng,johannesburg,north-riding-to-lanseria,blair-atholl-estate,T4230316,2024-02-23
3 Bed House in North Riding,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/north-riding/11-carriesbrook/138-bellairs-drive/T4310499,Sold,House,,,185 ,319 m²,,,3,2,gauteng,johannesburg,north-riding-to-lanseria,north-riding,T4310499,2024-02-23
4 Bed Cluster in North Riding,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/north-riding/mb28-blandford-place/T4413719,Sold,Cluster,,,,376 m²,R 1200,,4,3,gauteng,johannesburg,north-riding-to-lanseria,north-riding,T4413719,2024-02-23
3 Bed Cluster in Boskruin,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/boskruin/19-bush-hill-glades/957-bush-hill-glades-street/T4494043,Sold,Cluster,,,210 ,459 m²,,,3,2,gauteng,johannesburg,north-riding-to-lanseria,boskruin,T4494043,2024-02-23
3 Bed Cluster in North Riding,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/north-riding/mf49-natalie-close/T4343315,Sold,Cluster,,,,1012 m²,R 1865,,3,2,gauteng,johannesburg,north-riding-to-lanseria,north-riding,T4343315,2024-02-23
4 Bed House in Olivedale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/olivedale/1330-olivewood-estate/50-christo-avenue/T3983059,Sold,House,,,,471 m²,R 2165,,4,2.5,gauteng,johannesburg,north-riding-to-lanseria,olivedale,T3983059,2024-02-23
3 Bed House in Monaghan Farm,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/lanseria-and-surrounds/114-poseidon-street/T4134190,Sold,House,,,,4418 m²,R 3100,,3,2.5,gauteng,johannesburg,north-riding-to-lanseria,lanseria-and-surrounds,T4134190,2024-02-23
4 Bed House in Cosmo City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/cosmo-city/kentucky-crescent-104/T4479105,Sold,House,,,,347 m²None,,,4,2,gauteng,johannesburg,north-riding-to-lanseria,cosmo-city,T4479105,2024-02-23
2 Bed Townhouse in North Riding,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/north-riding/127-thrinna-court/127-hyperion-street/T4470653,Sold,Townhouse,,,70 ,,R 396,,2,1,gauteng,johannesburg,north-riding-to-lanseria,north-riding,T4470653,2024-02-23
3 Bed House in Olivedale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/olivedale/6-seil-place/T4244416,Sold,House,,,230 ,959 m²,,,3,3,gauteng,johannesburg,north-riding-to-lanseria,olivedale,T4244416,2024-02-23
1 Bed Apartment in Chartwell,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/chartwell/151-b2b-tocara/7-birchwood-avenue/T4070509,Sold,Apartment,,,50 ,,R 742,,1,1,gauteng,johannesburg,north-riding-to-lanseria,chartwell,T4070509,2024-02-23
1 Bed Apartment in Jackal Creek Golf Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/jackal-creek-northriding/T4437645,Sold,Apartment,,,51 ,,R 601,,1,1,gauteng,johannesburg,north-riding-to-lanseria,jackal-creek-northriding,T4437645,2024-02-23
1 Bed Apartment in North Riding,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/north-riding/T3904123,Sold,Apartment,,,50 ,50 m²,,,1,1,gauteng,johannesburg,north-riding-to-lanseria,north-riding,T3904123,2024-02-23
2 Bed Apartment in Northgate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/northgate/T4230837,Sold,Apartment,,,109 ,,R 600,,2,2,gauteng,johannesburg,north-riding-to-lanseria,northgate,T4230837,2024-02-23
2 Bed Townhouse in North Riding,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/north-riding/T4430737,Sold,Townhouse,,,70 ,7487 m²,,,2,1,gauteng,johannesburg,north-riding-to-lanseria,north-riding,T4430737,2024-02-23
3 Bed House in Cosmo City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/cosmo-city/T4336013,Sold,House,,,,191 m²,R 345,,3,1.5,gauteng,johannesburg,north-riding-to-lanseria,cosmo-city,T4336013,2024-02-23
3 Bed Townhouse in North Riding AH,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/north-riding/T4421987,Sold,Townhouse,,,63 ,,R 470,,3,2,gauteng,johannesburg,north-riding-to-lanseria,north-riding,T4421987,2024-02-23
2 Bed Townhouse in North Riding,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/north-riding/T4340980,Sold,Townhouse,,,71 ,,R 336,,2,1,gauteng,johannesburg,north-riding-to-lanseria,north-riding,T4340980,2024-02-23
2 Bed House in Cosmo City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/cosmo-city/T4426371,Sold,House,,,,454 m²,R 187,,2,1,gauteng,johannesburg,north-riding-to-lanseria,cosmo-city,T4426371,2024-02-23
3 Bed Townhouse in North Riding,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/north-riding/T4273719,Sold,Townhouse,,,139 ,,R 543,,3,2,gauteng,johannesburg,north-riding-to-lanseria,north-riding,T4273719,2024-02-23
5 Bed House in Cosmo City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/cosmo-city/T4406868,Sold,House,,,75 ,389 m²,,,5,5,gauteng,johannesburg,north-riding-to-lanseria,cosmo-city,T4406868,2024-02-23
6 Bed House in Cosmo City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/cosmo-city/T4469600,Sold,House,,,45 ,300 m²,,,6,4,gauteng,johannesburg,north-riding-to-lanseria,cosmo-city,T4469600,2024-02-23
3 Bed Townhouse in North Riding,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/north-riding/T4416749,Sold,Townhouse,,,128 ,,R 449,,3,2,gauteng,johannesburg,north-riding-to-lanseria,north-riding,T4416749,2024-02-23
3 Bed Townhouse in North Riding,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/north-riding/T4454732,Sold,Townhouse,,,111 ,,R 918,,3,2,gauteng,johannesburg,north-riding-to-lanseria,north-riding,T4454732,2024-02-23
3 Bed House in North Riding,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/north-riding/T4474337,Sold,House,,,,387 m²,R 1088,,3,2,gauteng,johannesburg,north-riding-to-lanseria,north-riding,T4474337,2024-02-23
3 Bed Duplex in Sundowner,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/sundowner/T4466338,Sold,Duplex,,,127 ,,R 851,,3,2,gauteng,johannesburg,north-riding-to-lanseria,sundowner,T4466338,2024-02-23
3 Bed Townhouse in North Riding,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/north-riding/T4453553,Sold,Townhouse,,,168 ,,R 1100,,3,2,gauteng,johannesburg,north-riding-to-lanseria,north-riding,T4453553,2024-02-23
4 Bed House in Bromhof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/bromhof/T4431557,Sold,House,,,206 ,611 m²,,,4,3,gauteng,johannesburg,north-riding-to-lanseria,bromhof,T4431557,2024-02-23
4 Bed Townhouse in Bromhof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/bromhof/T4441702,Sold,Townhouse,,,209 ,,R 1280,,4,2,gauteng,johannesburg,north-riding-to-lanseria,bromhof,T4441702,2024-02-23
3 Bed House in Johannesburg North,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/johannesburg-north/T4415845,Sold,House,,,,1321 m²,R 1275,,3,2,gauteng,johannesburg,north-riding-to-lanseria,johannesburg-north,T4415845,2024-02-23
3 Bed Townhouse in Sundowner,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/sundowner/T4329853,Sold,Townhouse,,,164 ,,R 980,,3,2.5,gauteng,johannesburg,north-riding-to-lanseria,sundowner,T4329853,2024-02-23
3 Bed House in North Riding,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/north-riding/T4472807,Sold,House,,,,363 m²,R 1265,,3,2,gauteng,johannesburg,north-riding-to-lanseria,north-riding,T4472807,2024-02-23
3 Bed Townhouse in Bromhof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/bromhof/T4418215,Sold,Townhouse,,,167 ,,R 1027,,3,2.5,gauteng,johannesburg,north-riding-to-lanseria,bromhof,T4418215,2024-02-23
3 Bed House in North Riding,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/north-riding/T4482484,Sold,House,,,196 ,465 m²,,,3,3,gauteng,johannesburg,north-riding-to-lanseria,north-riding,T4482484,2024-02-23
3923 m² Land available in Blair Atholl Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/blair-atholl-estate/T4037061,Sold,Land,,,,3923 m²,,R 13950,None,None,gauteng,johannesburg,north-riding-to-lanseria,blair-atholl-estate,T4037061,2024-02-23
3 Bed House in Johannesburg North,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/johannesburg-north/T4297410,Sold,House,,,420 ,1983 m²,,,3,2.5,gauteng,johannesburg,north-riding-to-lanseria,johannesburg-north,T4297410,2024-02-23
4 Bed House in Sharonlea,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/sharonlea/T4376543,Sold,House,,,,1004 m²,R 1316,,4,3,gauteng,johannesburg,north-riding-to-lanseria,sharonlea,T4376543,2024-02-23
3990 m² Land available in Blair Atholl Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/blair-atholl-estate/T4414506,Sold,Land,,,,3990 m²,R 3200,,None,None,gauteng,johannesburg,north-riding-to-lanseria,blair-atholl-estate,T4414506,2024-02-23
4 Bed House in North Riding,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/north-riding/T4409362,Sold,House,,,,380 m²,R 2437,,4,2.5,gauteng,johannesburg,north-riding-to-lanseria,north-riding,T4409362,2024-02-23
4 Bed House in Northwold,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/northwold/T4277755,Sold,House,,,,1000 m²,R 1400,,4,3,gauteng,johannesburg,north-riding-to-lanseria,northwold,T4277755,2024-02-23
3 Bed House in Boskruin,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/boskruin/T4383351,Sold,House,,,210 ,500 m²,,,3,2,gauteng,johannesburg,north-riding-to-lanseria,boskruin,T4383351,2024-02-23
