title,href,price,property_type,main_features,key_main_features,Floor Area,Land Area,Rates,Levy,Bedrooms,Bathrooms,Province,City,Suburb,Area,Listing Number,Sold Date
3 Bed House in Suideroord,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/suideroord/T4438047,Sold,House,"{'Land Area': '988 m²', 'Rates': 'R 1892'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Garages': '2'}",0,988,1892,0,3.0,2.0,gauteng,johannesburg,johannesburg-south,suideroord,T4438047,2024-03-09
1 Bed Apartment in Kibler Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/kibler-park/6707-thaba-eco-village/0a-kliprivier-road/T4450646,Sold,Apartment,"{'Rates': 'R 410', 'Levy': 'R 552'}","{'Bedrooms': '1', 'Bathrooms': '1', 'En-suite': '1', 'Open Parkings': '1', 'BIC': '✔', 'Kitchen': '✔', 'Pet Friendly': '✔'}",0,0,410,552,1.0,1.0,gauteng,johannesburg,johannesburg-south,kibler-park,T4450646,2024-03-09
3 Bed House in Naturena,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/naturena/T4254918,Sold,House,"{'Floor Area': '90 m²', 'Land Area': '800 m²', 'Rates': 'R 1827'}","{'Bedrooms': '3', 'Bathrooms': '1', 'Covered Parkings': '1', 'Dining Areas': '1', 'Open Parkings': '4', 'Access Gate': '✔', 'BIC': '✔', 'Family Tv Room': '✔', 'Garden': '✔', 'Guest Toilet': '✔', 'Kitchen': '✔', 'Paving': '✔', 'Pet Friendly': '✔', 'Tv': '✔'}",90,800,1827,0,3.0,1.0,gauteng,johannesburg,johannesburg-south,naturena,T4254918,2024-03-09
2 Bed Apartment in Oakdene,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/oakdene/T4403515,Sold,Apartment,"{'Floor Area': '101 m²', 'Rates': 'R 901', 'Levy': 'R 1416'}","{'Bedrooms': '2', 'Bathrooms': '2'}",101,0,901,1416,2.0,2.0,gauteng,johannesburg,johannesburg-south,oakdene,T4403515,2024-03-09
3 Bed Townhouse in Oakdene,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/oakdene/T4487676,Sold,Townhouse,"{'Floor Area': '93 m²', 'Rates': 'R 800', 'Levy': 'R 1950'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Pool': '✔'}",93,0,800,1950,3.0,2.0,gauteng,johannesburg,johannesburg-south,oakdene,T4487676,2024-03-09
2 Bed Apartment in Oakdene,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/oakdene/T4403523,Sold,Apartment,"{'Floor Area': '101 m²', 'Rates': 'R 901', 'Levy': 'R 1416'}","{'Bedrooms': '2', 'Bathrooms': '2'}",101,0,901,1416,2.0,2.0,gauteng,johannesburg,johannesburg-south,oakdene,T4403523,2024-03-09
3 Bed Townhouse in Meredale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/meredale/T4306393,Sold,Townhouse,"{'Floor Area': '106 m²', 'Rates': 'R 821', 'Levy': 'R 870'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Covered Parkings': '2', 'En-suite': '1', 'Garages': '1', 'Lounges': '1', 'BIC': '✔', 'Intercom': '✔'}",106,0,821,870,3.0,2.0,gauteng,johannesburg,johannesburg-south,meredale,T4306393,2024-03-09
3 Bed House in Alveda,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/alveda/T4493688,Sold,House,"{'Land Area': '285 m²', 'Rates': 'R 975'}","{'Bedrooms': '3', 'Bathrooms': '2', 'En-suite': '1', 'Garages': '1', 'Lounges': '1', 'Open Parkings': '1', 'BIC': '✔', 'Kitchen': '✔', 'Pet Friendly': '✔'}",0,285,975,0,3.0,2.0,gauteng,johannesburg,johannesburg-south,alveda,T4493688,2024-03-09
4 Bed House in Kenilworth,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/kenilworth/T4232786,Sold,House,"{'Land Area': '495 m²', 'Rates': 'R 504'}","{'Bedrooms': '4', 'Bathrooms': '2', 'Covered Parkings': '6', 'Lounges': '2', 'Garden': '✔', 'Pet Friendly': '✔', 'Study': '✔'}",0,495,504,0,4.0,2.0,gauteng,johannesburg,johannesburg-south,kenilworth,T4232786,2024-03-09
3 Bed Apartment in Kibler Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/kibler-park/35-thaba-eco-village/0a-kliprivier-road/T4435032,Sold,Apartment,"{'Rates': 'R 1100', 'Levy': 'R 1693'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Covered Parkings': '1', 'En-suite': '1', 'Open Parkings': '1', 'BIC': '✔', 'Garden': '✔', 'Guest Toilet': '✔', 'Kitchen': '✔', 'Laundry': '✔', 'Patio': '✔', 'Pet Friendly': '✔'}",0,0,1100,1693,3.0,2.0,gauteng,johannesburg,johannesburg-south,kibler-park,T4435032,2024-03-09
2 Bed Duplex in Oakdene,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/oakdene/T4351636,Sold,Duplex,"{'Floor Area': '83 m²', 'Land Area': '1247 m²', 'Rates': 'R 660', 'Levy': 'R 2430'}","{'Bedrooms': '2', 'Bathrooms': '2', 'Pool': '✔'}",83,1247,660,2430,2.0,2.0,gauteng,johannesburg,johannesburg-south,oakdene,T4351636,2024-03-09
2 Bed Townhouse in Oakdene,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/oakdene/T4452732,Sold,Townhouse,"{'Floor Area': '86 m²', 'Rates': 'R 534', 'Levy': 'R 1538'}","{'Bedrooms': '2', 'Bathrooms': '2', 'Pool': '✔'}",86,0,534,1538,2.0,2.0,gauteng,johannesburg,johannesburg-south,oakdene,T4452732,2024-03-09
2 Bed Townhouse in Meredale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/meredale/712-palm-springs/57-murray-ave/T4434968,Sold,Townhouse,"{'Floor Area': '62 m²', 'Land Area': '62 m²', 'Rates': 'R 500', 'Levy': 'R 1600'}","{'Bedrooms': '2', 'Bathrooms': '1', 'Lounges': '1', 'Pool': '✔'}",62,62,500,1600,2.0,1.0,gauteng,johannesburg,johannesburg-south,meredale,T4434968,2024-03-09
3 Bed House in Sky City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/sky-city/T3923125,Sold,House,"{'Land Area': '182 m²', 'Rates': 'R 300'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Covered Parkings': '1', 'Lounges': '1', 'Garden': '✔', 'Pet Friendly': '✔'}",0,182,300,0,3.0,2.0,gauteng,johannesburg,johannesburg-south,sky-city,T3923125,2024-03-09
2 Bed Townhouse in Liefde en Vrede,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/liefde-en-vrede/73-petulas-place/14-grasvoel-crescent/T4170340,Sold,Townhouse,"{'Floor Area': '74 m²', 'Rates': 'R 460', 'Levy': 'R 1324'}","{'Bedrooms': '2', 'Bathrooms': '1', 'Lounges': '1', 'Open Parkings': '1', 'Access Gate': '✔', 'Electric Fencing': '✔', 'Entrance Hall': '✔', 'Fenced': '✔', 'Garden': '✔', 'Kitchen': '✔', 'Patio': '✔', 'Paving': '✔', 'Pet Friendly': '✔', 'Pool': '✔'}",74,0,460,1324,2.0,1.0,gauteng,johannesburg,johannesburg-south,liefde-en-vrede,T4170340,2024-03-09
2 Bed House in South Hills,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/south-hills/T4443662,Sold,House,"{'Floor Area': '160 m²', 'Land Area': '160 m²', 'Levy': 'R 890'}","{'Bedrooms': '2', 'Bathrooms': '1', 'Garages': '3', 'BIC': '✔', 'Family Tv Room': '✔', 'Garden': '✔', 'Kitchen': '✔', 'Pet Friendly': '✔'}",160,160,0,890,2.0,1.0,gauteng,johannesburg,johannesburg-south,south-hills,T4443662,2024-03-09
2 Bed Townhouse in Winchester Hills,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/winchester-hills/T4473177,Sold,Townhouse,"{'Floor Area': '47 m²', 'Land Area': '3948 m²', 'Rates': 'R 306', 'Levy': 'R 1100'}","{'Bedrooms': '2', 'Bathrooms': '1', 'Dining Areas': '1', 'Lounges': '1'}",47,3948,306,1100,2.0,1.0,gauteng,johannesburg,johannesburg-south,winchester-hills,T4473177,2024-03-09
2 Bed Townhouse in Mulbarton,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/mulbarton/160-villa-bella/9-little-loop-road/T4255222,Sold,Townhouse,"{'Floor Area': '88 m²', 'Rates': 'R 695', 'Levy': 'R 1200'}","{'Bedrooms': '2', 'Bathrooms': '1.5', 'Dining Areas': '1', 'Garages': '1', 'Lounges': '1', 'Open Parkings': '2', 'Access Gate': '✔', 'Balcony': '✔', 'Club House': '✔', 'Electric Fencing': '✔', 'Fenced': '✔', 'Garden': '✔', 'Guest Toilet': '✔', 'Intercom': '✔', 'Kitchen': '✔', 'Pantry': '✔', 'Patio': '✔', 'Paving': '✔', 'Pool': '✔', 'Scenic View': '✔', 'Security Post': '✔', 'Storage': '✔', 'Study': '✔'}",88,0,695,1200,2.0,1.5,gauteng,johannesburg,johannesburg-south,mulbarton,T4255222,2024-03-09
2.5 Bed Townhouse in Mulbarton,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/mulbarton/53-villa-bela/9-little-loop-road/T4394536,Sold,Townhouse,"{'Floor Area': '88 m²', 'Rates': 'R 695', 'Levy': 'R 870'}","{'Bedrooms': '2.5', 'Bathrooms': '1.5', 'Dining Areas': '1', 'Garages': '1', 'Lounges': '1', 'Open Parkings': '2', 'Access Gate': '✔', 'Electric Fencing': '✔', 'Family Tv Room': '✔', 'Fenced': '✔', 'Garden': '✔', 'Intercom': '✔', 'Kitchen': '✔', 'Lapa': '✔', 'Patio': '✔', 'Paving': '✔', 'Pool': '✔', 'Security Post': '✔', 'Storage': '✔', 'Study': '✔'}",88,0,695,870,2.5,1.5,gauteng,johannesburg,johannesburg-south,mulbarton,T4394536,2024-03-09
3 Bed House in South Hills,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/south-hills/12-swinburn-road/T4181774,Sold,House,"{'Floor Area': '206 m²', 'Land Area': '492 m²'}","{'Bedrooms': '3', 'Bathrooms': '1', 'Dining Areas': '1', 'Garages': '2', 'Lounges': '1', 'Open Parkings': '2', 'Garden': '✔', 'Pet Friendly': '✔', 'Scullery': '✔'}",206,492,0,0,3.0,1.0,gauteng,johannesburg,johannesburg-south,south-hills,T4181774,2024-03-09
2 Bed Townhouse in Kibler Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/kibler-park/9-winfield-village/13-oak-lane/T4433452,Sold,Townhouse,"{'Floor Area': '65 m²', 'Levy': 'R 920'}","{'Bedrooms': '2', 'Bathrooms': '1', 'Lounges': '1', 'Open Parkings': '1', 'Access Gate': '✔', 'Kitchen': '✔', 'Paving': '✔', 'Pet Friendly': '✔'}",65,0,0,920,2.0,1.0,gauteng,johannesburg,johannesburg-south,kibler-park,T4433452,2024-03-09
2 Bed House in South Hills,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/south-hills/T4468981,Sold,House,"{'Floor Area': '183 m²', 'Land Area': '183 m²', 'Rates': 'R 470'}","{'Bedrooms': '2', 'Bathrooms': '1', 'Garages': '5', 'Alarm': '✔', 'BIC': '✔', 'Family Tv Room': '✔', 'Kitchen': '✔', 'Pet Friendly': '✔'}",183,183,470,0,2.0,1.0,gauteng,johannesburg,johannesburg-south,south-hills,T4468981,2024-03-09
3 Bed House in Ormonde,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/ormonde/T4460819,Sold,House,"{'Floor Area': '109 m²', 'Land Area': '311 m²', 'Rates': 'R 1000'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Garages': '2'}",109,311,1000,0,3.0,2.0,gauteng,johannesburg,johannesburg-south,ormonde,T4460819,2024-03-09
2 Bed Townhouse in Douglasdale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/douglasdale/T4374997,Sold,Townhouse,{'Floor Area': '107 m²'},"{'Bedrooms': '2', 'Bathrooms': '2', 'Covered Parkings': '1', 'Dining Areas': '1', 'Garages': '1', 'Lounges': '1', 'Patio': '✔', 'Pet Friendly': '✔', 'Study': '✔'}",107,0,0,0,2.0,2.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,douglasdale,T4374997,2024-03-09
2 Bed Townhouse in Douglasdale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/douglasdale/7-ss-northernview/90-douglas-drive/T4425311,Sold,Townhouse,"{'Floor Area': '92 m²', 'Land Area': '9223 m²', 'Rates': 'R 488', 'Levy': 'R 2151'}","{'Bedrooms': '2', 'Bathrooms': '2.5', 'Lounges': '1', 'Open Parkings': '2', 'Access Gate': '✔', 'Balcony': '✔', 'Electric Fencing': '✔', 'Fenced': '✔', 'Garden': '✔', 'Guest Toilet': '✔', 'Kitchen': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Storage': '✔'}",92,9223,488,2151,2.0,2.5,gauteng,johannesburg,fourways-sunninghill-and-lonehill,douglasdale,T4425311,2024-03-09
2 Bed Apartment in Paulshof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/paulshof/50-st-peters-place/35-wroxham-road/T4461970,Sold,Apartment,"{'Floor Area': '186 m²', 'Land Area': '9827 m²', 'Rates': 'R 777', 'Levy': 'R 2869'}","{'Bedrooms': '2', 'Bathrooms': '2', 'Covered Parkings': '1', 'Dining Areas': '1', 'En-suite': '1', 'Garages': '1', 'Lounges': '1', 'Storeys': '2', 'Access Gate': '✔', 'Balcony': '✔', 'Built In Braai': '✔', 'BIC': '✔', 'Electric Fencing': '✔', 'Entrance Hall': '✔', 'Fenced': '✔', 'Kitchen': '✔', 'Pantry': '✔', 'Scenic View': '✔', 'Scullery': '✔', 'Security Post': '✔'}",186,9827,777,2869,2.0,2.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,paulshof,T4461970,2024-03-09
2 Bed Apartment in Fourways,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/fourways/T4428635,Sold,Apartment,"{'Floor Area': '93 m²', 'Land Area': '1.2 ha', 'Rates': 'R 973', 'Levy': 'R 2305'}","{'Bedrooms': '2', 'Bathrooms': '2', 'Covered Parkings': '2', 'Dining Areas': '1', 'En-suite': '1', 'Lounges': '1', 'Access Gate': '✔', 'Balcony': '✔', 'BIC': '✔', 'Club House': '✔', 'Electric Fencing': '✔', 'Fenced': '✔', 'Garden': '✔', 'Gym': '✔', 'Kitchen': '✔', 'Pool': '✔', 'Security Post': '✔'}",93,12,973,2305,2.0,2.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,fourways,T4428635,2024-03-09
3 Bed House in Broadacres,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/broadacres/T4508210,Sold,House,"{'Floor Area': '145 m²', 'Land Area': '305 m²', 'Rates': 'R 1209', 'Levy': 'R 1390'}","{'Bedrooms': '3', 'Bathrooms': '2', 'En-suite': '1', 'Garages': '2', 'Lounges': '1', 'Storeys': '1', 'Access Gate': '✔', 'BIC': '✔', 'Electric Fencing': '✔', 'Fenced': '✔', 'Garden': '✔', 'Patio': '✔', 'Paving': '✔', 'Pet Friendly': '✔', 'Security Post': '✔'}",145,305,1209,1390,3.0,2.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,broadacres,T4508210,2024-03-09
2 Bed House in Dainfern,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/dainfern/T4545275,Sold,House,"{'Floor Area': '45 m²', 'Land Area': '180 m²'}","{'Bedrooms': '2', 'Bathrooms': '1'}",45,180,0,0,2.0,1.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,dainfern,T4545275,2024-03-09
2 Bed Apartment in Fourways,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/fourways/T4482319,Sold,Apartment,{},"{'Bedrooms': '2', 'Bathrooms': '1', 'Lounges': '1', 'Open Parkings': '5'}",0,0,0,0,2.0,1.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,fourways,T4482319,2024-03-09
3 Bed House in Dainfern,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/dainfern/T4287401,Sold,House,"{'Floor Area': '52 m²', 'Land Area': '222 m²', 'Rates': 'R 400'}","{'Bedrooms': '3', 'Bathrooms': '1.5', 'Covered Parkings': '2', 'Lounges': '1', 'Open Parkings': '6', 'Pet Friendly': '✔'}",52,222,400,0,3.0,1.5,gauteng,johannesburg,fourways-sunninghill-and-lonehill,dainfern,T4287401,2024-03-09
2 Bed Apartment in Douglasdale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/douglasdale/T4517683,Sold,Apartment,"{'Floor Area': '78 m²', 'Rates': 'R 399', 'Levy': 'R 1764'}","{'Bedrooms': '2', 'Bathrooms': '1', 'Dining Areas': '1', 'Lounges': '1', 'Open Parkings': '1', 'Access Gate': '✔', 'Club House': '✔', 'Garden': '✔', 'Intercom': '✔', 'Kitchen': '✔', 'Patio': '✔', 'Paving': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Security Post': '✔'}",78,0,399,1764,2.0,1.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,douglasdale,T4517683,2024-03-09
3 Bed Townhouse in Broadacres,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/broadacres/T3996630,Sold,Townhouse,{},"{'Bedrooms': '3', 'Bathrooms': '3', 'Garages': '2', 'Lounges': '1', 'Balcony': '✔', 'Patio': '✔', 'Pet Friendly': '✔', 'Security Post': '✔', 'Staff Quarters': '✔', 'Study': '✔'}",0,0,0,0,3.0,3.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,broadacres,T3996630,2024-03-09
Studio apartment in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/T4355799,Sold,Studio,"{'Floor Area': '43 m²', 'Land Area': '1152 m²', 'Rates': 'R 562'}","{'Bedrooms': '0', 'Bathrooms': '1', 'Covered Parkings': '1', 'Dining Areas': '1', 'Lounges': '1', 'Kitchen': '✔', 'Pool': '✔'}",43,1152,562,0,0.0,1.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,lonehill,T4355799,2024-03-09
3 Bed House in Bloubosrand,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/bloubosrand/T4379643,Sold,House,{},"{'Bedrooms': '3', 'Bathrooms': '2', 'Dining Areas': '1', 'Garages': '2', 'Lounges': '1', 'Garden': '✔', 'Paving': '✔', 'Pet Friendly': '✔'}",0,0,0,0,3.0,2.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,bloubosrand,T4379643,2024-03-09
3 Bed Townhouse in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/T4463640,Sold,Townhouse,"{'Rates': 'R 1150', 'Levy': 'R 2490'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Covered Parkings': '2', 'Dining Areas': '1', 'Open Parkings': '1', 'Family Tv Room': '✔', 'Garden': '✔', 'Kitchen': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Security Post': '✔'}",0,0,1150,2490,3.0,2.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,lonehill,T4463640,2024-03-09
3 Bed Apartment in Broadacres,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/broadacres/T4509945,Sold,Apartment,"{'Rates': 'R 1180', 'Levy': 'R 1948'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Covered Parkings': '1', 'En-suite': '1', 'Lounges': '1', 'Access Gate': '✔', 'BIC': '✔', 'Club House': '✔', 'Electric Fencing': '✔', 'Entrance Hall': '✔', 'Fenced': '✔', 'Garden': '✔', 'Gym': '✔', 'Kitchen': '✔', 'Pantry': '✔', 'Patio': '✔', 'Paving': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Scenic View': '✔', 'Security Post': '✔'}",0,0,1180,1948,3.0,2.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,broadacres,T4509945,2024-03-09
2 Bed Apartment in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/T4243852,Sold,Apartment,{'Floor Area': '66 m²'},"{'Bedrooms': '2', 'Bathrooms': '1', 'Lounges': '2', 'Garden': '✔', 'Pet Friendly': '✔', 'Pool': '✔'}",66,0,0,0,2.0,1.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,lonehill,T4243852,2024-03-09
3 Bed Apartment in Paulshof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/paulshof/T4459758,Sold,Apartment,"{'Rates': 'R 854', 'Levy': 'R 3027'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Covered Parkings': '2', 'Dining Areas': '1', 'Lounges': '1', 'Open Parkings': '1', 'BIC': '✔', 'Kitchen': '✔', 'Pool': '✔'}",0,0,854,3027,3.0,2.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,paulshof,T4459758,2024-03-09
2 Bed Apartment in Paulshof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/paulshof/T4186142,Sold,Apartment,"{'Floor Area': '89 m²', 'Land Area': '89 m²'}","{'Bedrooms': '2', 'Bathrooms': '2', 'Covered Parkings': '1', 'En-suite': '1', 'Lounges': '1', 'Built In Braai': '✔', 'BIC': '✔', 'Garden': '✔', 'Kitchen': '✔', 'Pool': '✔'}",89,89,0,0,2.0,2.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,paulshof,T4186142,2024-03-09
1 Bed Apartment in Paulshof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/paulshof/T4387790,Sold,Apartment,{'Floor Area': '65 m²'},"{'Bedrooms': '1', 'Bathrooms': '1', 'Covered Parkings': '1', 'Lounges': '1', 'Garden': '✔'}",65,0,0,0,1.0,1.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,paulshof,T4387790,2024-03-09
1 Bed Apartment in Paulshof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/paulshof/T4476343,Sold,Apartment,"{'Floor Area': '66 m²', 'Land Area': '8645 m²'}","{'Bedrooms': '1', 'Bathrooms': '1', 'Covered Parkings': '1', 'Dining Areas': '1', 'Lounges': '1', 'Balcony': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Security Post': '✔'}",66,8645,0,0,1.0,1.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,paulshof,T4476343,2024-03-09
2 Bed Apartment in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/289-soho-lofts/T3817966,Sold,Apartment,"{'Floor Area': '61 m²', 'Rates': 'R 560', 'Levy': 'R 1100'}","{'Bedrooms': '2', 'Bathrooms': '1', 'Dining Areas': '1', 'Lounges': '1', 'Pet Friendly': '✔', 'Pool': '✔', 'Security Post': '✔'}",61,0,560,1100,2.0,1.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,lonehill,T3817966,2024-03-09
4 Bed House in Fourways Gardens,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/fourways-gardens/T4187887,Sold,House,"{'Floor Area': '380 m²', 'Land Area': '1484 m²', 'Levy': 'R 2940'}","{'Bedrooms': '4', 'Bathrooms': '2.5', 'Garages': '2', 'Lounges': '3', 'Garden': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Staff Quarters': '✔'}",380,1484,0,2940,4.0,2.5,gauteng,johannesburg,fourways-sunninghill-and-lonehill,fourways-gardens,T4187887,2024-03-09
4 Bed House in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/T4078089,Sold,House,"{'Floor Area': '410 m²', 'Land Area': '1260 m²', 'Rates': 'R 2300'}","{'Bedrooms': '4', 'Bathrooms': '2', 'Dining Areas': '1', 'Garages': '2', 'Lounges': '1', 'Entrance Hall': '✔', 'Family Tv Room': '✔', 'Garden': '✔', 'Kitchen': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Study': '✔'}",410,1260,2300,0,4.0,2.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,lonehill,T4078089,2024-03-09
4 Bed House in Douglasdale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/douglasdale/T4510919,Sold,House,"{'Land Area': '1638 m²', 'Rates': 'R 2950', 'Levy': 'R 200'}","{'Bedrooms': '4', 'Bathrooms': '2', 'Dining Areas': '1', 'En-suite': '1', 'Garages': '2', 'Lounges': '1', 'Open Parkings': '1', 'Alarm': '✔', 'Built In Braai': '✔', 'BIC': '✔', 'Electric Fencing': '✔', 'Fireplace': '✔', 'Garden': '✔', 'Kitchen': '✔', 'Patio': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Satellite': '✔', 'Scullery': '✔', 'Staff Quarters': '✔', 'Study': '✔', 'Walk In Closet': '✔'}",0,1638,2950,200,4.0,2.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,douglasdale,T4510919,2024-03-09
3 Bed House in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/T4353333,Sold,House,"{'Land Area': '540 m²', 'Rates': 'R 2800', 'Levy': 'R 2750'}","{'Bedrooms': '3', 'Bathrooms': '2.5', 'Garages': '2', 'Lounges': '3', 'Garden': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Staff Quarters': '✔', 'Study': '✔'}",0,540,2800,2750,3.0,2.5,gauteng,johannesburg,fourways-sunninghill-and-lonehill,lonehill,T4353333,2024-03-09
3 Bed House in Sunninghill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/sunninghill/T4309055,Sold,House,"{'Floor Area': '280 m²', 'Land Area': '537 m²', 'Rates': 'R 2308', 'Levy': 'R 2850'}","{'Bedrooms': '3', 'Bathrooms': '2.5', 'Covered Parkings': '2', 'Dining Areas': '2', 'Garages': '2', 'Lounges': '2', 'Pet Friendly': '✔', 'Pool': '✔', 'Study': '✔'}",280,537,2308,2850,3.0,2.5,gauteng,johannesburg,fourways-sunninghill-and-lonehill,sunninghill,T4309055,2024-03-09
