title,href,price,property_type,main_features,key_main_features,Floor Area,Land Area,Rates,Levy,Bedrooms,Bathrooms,Province,City,Suburb,Area,Listing Number,Sold Date
2 Bed Apartment in Douglasdale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/douglasdale/T4316493,Sold,Apartment,"{'Floor Area': '102 m²', 'Rates': 'R 900', 'Levy': 'R 2400'}","{'Bedrooms': '2', 'Bathrooms': '2', 'Covered Parkings': '2', 'Lounges': '1', 'Pet Friendly': '✔', 'Pool': '✔'}",102,0,900,2400,2.0,2.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,douglasdale,T4316493,2024-03-07
1 Bed Apartment in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/T4409654,Sold,Apartment,"{'Floor Area': '66 m²', 'Rates': 'R 600', 'Levy': 'R 2056'}","{'Bedrooms': '1', 'Bathrooms': '1', 'Lounges': '1', 'Patio': '✔', 'Pool': '✔', 'Security Post': '✔'}",66,0,600,2056,1.0,1.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,lonehill,T4409654,2024-03-07
1 Bed Apartment in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/T4154878,Sold,Apartment,"{'Floor Area': '52 m²', 'Land Area': '2.4 ha', 'Rates': 'R 600', 'Levy': 'R 1800'}","{'Bedrooms': '1', 'Bathrooms': '1', 'Dining Areas': '1', 'Lounges': '1', 'Balcony': '✔', 'Patio': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Security Post': '✔'}",52,24,600,1800,1.0,1.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,lonehill,T4154878,2024-03-07
2 Bed Apartment in Sunninghill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/sunninghill/T4352608,Sold,Apartment,"{'Floor Area': '166 m²', 'Levy': 'R 2000'}","{'Bedrooms': '2', 'Bathrooms': '3', 'Covered Parkings': '1', 'Lounges': '2', 'Pet Friendly': '✔', 'Pool': '✔'}",166,0,0,2000,2.0,3.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,sunninghill,T4352608,2024-03-07
3 Bed Townhouse in Douglasdale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/douglasdale/23-riverlair/59-hornbill-street/T4478072,Sold,Townhouse,"{'Floor Area': '82 m²', 'Rates': 'R 790', 'Levy': 'R 3600'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Dining Areas': '1', 'En-suite': '1', 'Lounges': '1', 'Open Parkings': '2', 'Access Gate': '✔', 'Electric Fencing': '✔', 'Family Tv Room': '✔', 'Garden': '✔', 'Kitchen': '✔', 'Patio': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Scenic View': '✔', 'Security Post': '✔'}",82,0,790,3600,3.0,2.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,douglasdale,T4478072,2024-03-07
1 Bed Apartment in Paulshof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/paulshof/T4257250,Sold,Apartment,"{'Floor Area': '61 m²', 'Rates': 'R 635', 'Levy': 'R 1888'}","{'Bedrooms': '1', 'Bathrooms': '1', 'Covered Parkings': '1', 'Lounges': '1', 'Balcony': '✔', 'Kitchen': '✔', 'Pool': '✔'}",61,0,635,1888,1.0,1.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,paulshof,T4257250,2024-03-07
1 Bed Apartment in Douglasdale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/douglasdale/T4458691,Sold,Apartment,"{'Floor Area': '52 m²', 'Land Area': '52 m²', 'Rates': 'R 543', 'Levy': 'R 1148'}","{'Bedrooms': '1', 'Bathrooms': '1', 'Covered Parkings': '1', 'Lounges': '1', 'Access Gate': '✔', 'BIC': '✔', 'Garden': '✔', 'Kitchen': '✔', 'Pet Friendly': '✔', 'Pool': '✔'}",52,52,543,1148,1.0,1.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,douglasdale,T4458691,2024-03-07
2 Bed Apartment in Fourways,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/fourways/T4300959,Sold,Apartment,"{'Floor Area': '57 m²', 'Rates': 'R 521', 'Levy': 'R 1967'}","{'Bedrooms': '2', 'Bathrooms': '1', 'Garages': '1', 'Lounges': '1', 'Open Parkings': '1', 'Access Gate': '✔', 'Balcony': '✔', 'Kitchen': '✔', 'Pool': '✔', 'Tennis Court': '✔'}",57,0,521,1967,2.0,1.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,fourways,T4300959,2024-03-07
2 Bed Apartment in Sunninghill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/sunninghill/T4167952,Sold,Apartment,"{'Floor Area': '64 m²', 'Land Area': '2.7 ha', 'Rates': 'R 750', 'Levy': 'R 1315'}","{'Bedrooms': '2', 'Bathrooms': '1', 'Covered Parkings': '1', 'Lounges': '1', 'Garden': '✔'}",64,27,750,1315,2.0,1.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,sunninghill,T4167952,2024-03-07
2 Bed Cluster in Bloubosrand,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/bloubosrand/T4072629,Sold,Cluster,"{'Land Area': '272 m²', 'Rates': 'R 538', 'Levy': 'R 1500'}","{'Bedrooms': '2', 'Bathrooms': '1', 'Dining Areas': '1', 'Garages': '2', 'Lounges': '1', 'Garden': '✔', 'Kitchen': '✔', 'Patio': '✔', 'Pet Friendly': '✔'}",0,272,538,1500,2.0,1.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,bloubosrand,T4072629,2024-03-07
2 Bed Apartment in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/T4243852,Sold,Apartment,{'Floor Area': '66 m²'},"{'Bedrooms': '2', 'Bathrooms': '1', 'Lounges': '2', 'Garden': '✔', 'Pet Friendly': '✔', 'Pool': '✔'}",66,0,0,0,2.0,1.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,lonehill,T4243852,2024-03-07
1 Bed Apartment in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/T4231730,Sold,Apartment,"{'Floor Area': '51 m²', 'Land Area': '2.2 ha', 'Rates': 'R 366', 'Levy': 'R 1609'}","{'Bedrooms': '1', 'Bathrooms': '1', 'Dining Areas': '1', 'Lounges': '1', 'Balcony': '✔', 'Furnished': '✔', 'Gym': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Security Post': '✔'}",51,22,366,1609,1.0,1.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,lonehill,T4231730,2024-03-07
1 Bed Apartment in Paulshof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/paulshof/T4387790,Sold,Apartment,{'Floor Area': '65 m²'},"{'Bedrooms': '1', 'Bathrooms': '1', 'Covered Parkings': '1', 'Lounges': '1', 'Garden': '✔'}",65,0,0,0,1.0,1.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,paulshof,T4387790,2024-03-07
2 Bed House in Dainfern,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/dainfern/991-roger-brownie-street/T4462930,Sold,House,{'Floor Area': '45 m²'},"{'Bedrooms': '2', 'Bathrooms': '1', 'Lounges': '1', 'Pet Friendly': '✔'}",45,0,0,0,2.0,1.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,dainfern,T4462930,2024-03-07
2 Bed Apartment in Fourways,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/fourways/T4383443,Sold,Apartment,"{'Floor Area': '110 m²', 'Rates': 'R 860', 'Levy': 'R 2560'}","{'Bedrooms': '2', 'Bathrooms': '2', 'Dining Areas': '1', 'Lounges': '1', 'Balcony': '✔', 'Pool': '✔', 'Security Post': '✔'}",110,0,860,2560,2.0,2.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,fourways,T4383443,2024-03-07
2 Bed Apartment in Douglasdale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/douglasdale/T4517683,Sold,Apartment,"{'Floor Area': '78 m²', 'Rates': 'R 399', 'Levy': 'R 1764'}","{'Bedrooms': '2', 'Bathrooms': '1', 'Dining Areas': '1', 'Lounges': '1', 'Open Parkings': '1', 'Access Gate': '✔', 'Club House': '✔', 'Garden': '✔', 'Intercom': '✔', 'Kitchen': '✔', 'Patio': '✔', 'Paving': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Security Post': '✔'}",78,0,399,1764,2.0,1.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,douglasdale,T4517683,2024-03-07
3 Bed House in Dainfern,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/dainfern/T4321199,Sold,House,"{'Land Area': '233 m²', 'Rates': 'R 545'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Lounges': '1', 'Built In Braai': '✔'}",0,233,545,0,3.0,2.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,dainfern,T4321199,2024-03-07
2 Bed House in Dainfern,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/dainfern/T4545275,Sold,House,"{'Floor Area': '45 m²', 'Land Area': '180 m²'}","{'Bedrooms': '2', 'Bathrooms': '1'}",45,180,0,0,2.0,1.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,dainfern,T4545275,2024-03-07
2 Bed Apartment in Craigavon,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/craigavon/T4463119,Sold,Apartment,"{'Floor Area': '69 m²', 'Rates': 'R 872', 'Levy': 'R 1200'}","{'Bedrooms': '2', 'Bathrooms': '1', 'Covered Parkings': '1', 'Dining Areas': '1', 'Lounges': '1', 'Kitchen': '✔', 'Patio': '✔', 'Pool': '✔'}",69,0,872,1200,2.0,1.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,craigavon,T4463119,2024-03-07
1 Bed Apartment in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/T4201583,Sold,Apartment,"{'Floor Area': '77 m²', 'Land Area': '2.4 ha', 'Rates': 'R 699', 'Levy': 'R 2599'}","{'Bedrooms': '1', 'Bathrooms': '1.5', 'Covered Parkings': '1', 'En-suite': '1', 'Balcony': '✔', 'BIC': '✔', 'Electric Fencing': '✔', 'Family Tv Room': '✔', 'Kitchen': '✔', 'Pool': '✔', 'Security Post': '✔'}",77,24,699,2599,1.0,1.5,gauteng,johannesburg,fourways-sunninghill-and-lonehill,lonehill,T4201583,2024-03-07
2 Bed Apartment in Craigavon,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/craigavon/2202-cedar-acres-estate/39-inchanga-road/T4211015,Sold,Apartment,"{'Floor Area': '69 m²', 'Land Area': '6962 m²', 'Rates': 'R 530', 'Levy': 'R 1553'}","{'Bedrooms': '2', 'Bathrooms': '1', 'Covered Parkings': '1', 'Lounges': '1', 'Storeys': '1', 'Access Gate': '✔', 'BIC': '✔', 'Club House': '✔', 'Electric Fencing': '✔', 'Fenced': '✔', 'Garden': '✔', 'Kitchen': '✔', 'Patio': '✔', 'Pool': '✔', 'Security Post': '✔', 'Tennis Court': '✔'}",69,6962,530,1553,2.0,1.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,craigavon,T4211015,2024-03-07
2 Bed Apartment in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/T4185742,Sold,Apartment,"{'Floor Area': '70 m²', 'Land Area': '2.5 ha', 'Rates': 'R 900', 'Levy': 'R 2000'}","{'Bedrooms': '2', 'Bathrooms': '1', 'Dining Areas': '1', 'Lounges': '1', 'Open Parkings': '2', 'Balcony': '✔', 'Family Tv Room': '✔', 'Garden': '✔', 'Kitchen': '✔', 'Paving': '✔', 'Pool': '✔', 'Security Post': '✔'}",70,25,900,2000,2.0,1.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,lonehill,T4185742,2024-03-07
3 Bed Apartment in Paulshof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/paulshof/T4459758,Sold,Apartment,"{'Rates': 'R 854', 'Levy': 'R 3027'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Covered Parkings': '2', 'Dining Areas': '1', 'Lounges': '1', 'Open Parkings': '1', 'BIC': '✔', 'Kitchen': '✔', 'Pool': '✔'}",0,0,854,3027,3.0,2.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,paulshof,T4459758,2024-03-07
2 Bed Apartment in Fourways,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/fourways/122-soho-lofts/9-soho-lane-beverley/T4328895,Sold,Apartment,"{'Floor Area': '69 m²', 'Rates': 'R 460', 'Levy': 'R 1522'}","{'Bedrooms': '2', 'Bathrooms': '2', 'Covered Parkings': '2', 'Dining Areas': '1', 'Lounges': '1', 'Air Con': '✔', 'Balcony': '✔', 'BIC': '✔', 'Club House': '✔', 'Electric Fencing': '✔', 'Fenced': '✔', 'Garden': '✔', 'Kitchen': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Security Post': '✔'}",69,0,460,1522,2.0,2.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,fourways,T4328895,2024-03-07
2 Bed Townhouse in Fourways,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/fourways/T4122307,Sold,Townhouse,"{'Floor Area': '69 m²', 'Levy': 'R 2331'}","{'Bedrooms': '2', 'Bathrooms': '1', 'Dining Areas': '1', 'Lounges': '1', 'Open Parkings': '1', 'Access Gate': '✔', 'Kitchen': '✔', 'Patio': '✔', 'Pool': '✔'}",69,0,0,2331,2.0,1.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,fourways,T4122307,2024-03-07
2 Bed Apartment in Sunninghill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/sunninghill/228-chianti-lifestyle-estate/82-leeuwkop-road/T4452777,Sold,Apartment,"{'Land Area': '84 m²', 'Rates': 'R 1178', 'Levy': 'R 2600'}","{'Bedrooms': '2', 'Bathrooms': '2', 'Pool': '✔'}",0,84,1178,2600,2.0,2.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,sunninghill,T4452777,2024-03-07
2 Bed Apartment in Jukskei Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/jukskei-park/T4473991,Sold,Apartment,"{'Floor Area': '81 m²', 'Rates': 'R 720', 'Levy': 'R 2500'}","{'Bedrooms': '2', 'Bathrooms': '2', 'Covered Parkings': '1', 'Dining Areas': '1', 'Lounges': '1', 'Kitchen': '✔', 'Pet Friendly': '✔', 'Pool': '✔'}",81,0,720,2500,2.0,2.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,jukskei-park,T4473991,2024-03-07
2 Bed Apartment in Douglasdale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/douglasdale/239-inyati-sands/239-leslie-avenue/T4418345,Sold,Apartment,"{'Floor Area': '86 m²', 'Land Area': '50 m²', 'Rates': 'R 463', 'Levy': 'R 2100'}","{'Bedrooms': '2', 'Bathrooms': '1', 'Dining Areas': '1', 'Lounges': '1', 'Open Parkings': '1', 'Access Gate': '✔', 'Club House': '✔', 'Garden': '✔', 'Patio': '✔', 'Paving': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Security Post': '✔'}",86,50,463,2100,2.0,1.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,douglasdale,T4418345,2024-03-07
2 Bed Apartment in Fourways,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/fourways/368-the-view/87-broadacres-drive/T3240090,Sold,Apartment,"{'Floor Area': '103 m²', 'Land Area': '103 m²', 'Rates': 'R 730', 'Levy': 'R 2748'}","{'Bedrooms': '2', 'Bathrooms': '1', 'Covered Parkings': '1', 'Lounges': '1', 'Balcony': '✔', 'BIC': '✔', 'Kitchen': '✔', 'Patio': '✔', 'Pool': '✔', 'Security Post': '✔'}",103,103,730,2748,2.0,1.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,fourways,T3240090,2024-03-07
3 Bed Apartment in Sunninghill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/sunninghill/38-maroela-jacaranda-palm/7-edison-crescent/T4175986,Sold,Apartment,"{'Floor Area': '146 m²', 'Levy': 'R 1195'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Dining Areas': '1', 'Garages': '1', 'Lounges': '1'}",146,0,0,1195,3.0,2.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,sunninghill,T4175986,2024-03-07
2 Bed Townhouse in Paulshof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/paulshof/58-bryan-brook/220-witkoppen-street/Z45511,Sold,Townhouse,"{'Floor Area': '89 m²', 'Rates': 'R 724', 'Levy': 'R 2043'}","{'Bedrooms': '2', 'Bathrooms': '2', 'Covered Parkings': '1', 'Dining Areas': '1', 'En-suite': '1', 'Lounges': '1', 'Open Parkings': '1', 'Storeys': '1', 'Access Gate': '✔', 'Electric Fencing': '✔', 'Fenced': '✔', 'Kitchen': '✔', 'Security Post': '✔'}",89,0,724,2043,2.0,2.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,paulshof,Z45511,2024-03-07
2 Bed Apartment in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/T4441126,Sold,Apartment,"{'Floor Area': '86 m²', 'Rates': 'R 901', 'Levy': 'R 1520'}","{'Bedrooms': '2', 'Bathrooms': '2', 'Covered Parkings': '1', 'Lounges': '1', 'Pool': '✔'}",86,0,901,1520,2.0,2.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,lonehill,T4441126,2024-03-07
3 Bed House in Dainfern,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/dainfern/T4287401,Sold,House,"{'Floor Area': '52 m²', 'Land Area': '222 m²', 'Rates': 'R 400'}","{'Bedrooms': '3', 'Bathrooms': '1.5', 'Covered Parkings': '2', 'Lounges': '1', 'Open Parkings': '6', 'Pet Friendly': '✔'}",52,222,400,0,3.0,1.5,gauteng,johannesburg,fourways-sunninghill-and-lonehill,dainfern,T4287401,2024-03-07
3 Bed House in Dainfern,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/dainfern/T4355004,Sold,House,"{'Floor Area': '60 m²', 'Land Area': '207 m²', 'Rates': 'R 470'}","{'Bedrooms': '3', 'Bathrooms': '1', 'Lounges': '1'}",60,207,470,0,3.0,1.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,dainfern,T4355004,2024-03-07
2 Bed Apartment in Douglasdale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/douglasdale/115-inyati-sands/17-leslie-drive/T4418400,Sold,Apartment,"{'Floor Area': '86 m²', 'Rates': 'R 600', 'Levy': 'R 1985'}","{'Bedrooms': '2', 'Bathrooms': '1', 'Lounges': '1', 'Pet Friendly': '✔', 'Pool': '✔'}",86,0,600,1985,2.0,1.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,douglasdale,T4418400,2024-03-07
2 Bed Apartment in Sunninghill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/sunninghill/T4433584,Sold,Apartment,"{'Floor Area': '76 m²', 'Rates': 'R 629', 'Levy': 'R 1581'}","{'Bedrooms': '2', 'Bathrooms': '1', 'Covered Parkings': '1', 'Lounges': '1', 'Garden': '✔', 'Pet Friendly': '✔', 'Pool': '✔'}",76,0,629,1581,2.0,1.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,sunninghill,T4433584,2024-03-07
2 Bed Townhouse in Douglasdale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/douglasdale/7-ss-northernview/90-douglas-drive/T4425311,Sold,Townhouse,"{'Floor Area': '92 m²', 'Land Area': '9223 m²', 'Rates': 'R 488', 'Levy': 'R 2151'}","{'Bedrooms': '2', 'Bathrooms': '2.5', 'Lounges': '1', 'Open Parkings': '2', 'Access Gate': '✔', 'Balcony': '✔', 'Electric Fencing': '✔', 'Fenced': '✔', 'Garden': '✔', 'Guest Toilet': '✔', 'Kitchen': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Storage': '✔'}",92,9223,488,2151,2.0,2.5,gauteng,johannesburg,fourways-sunninghill-and-lonehill,douglasdale,T4425311,2024-03-07
2 Bed Apartment in Sunninghill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/sunninghill/T4343573,Sold,Apartment,"{'Floor Area': '109 m²', 'Levy': 'R 2853'}","{'Bedrooms': '2', 'Bathrooms': '1', 'Covered Parkings': '2', 'Lounges': '1', 'Open Parkings': '1', 'Pet Friendly': '✔', 'Pool': '✔'}",109,0,0,2853,2.0,1.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,sunninghill,T4343573,2024-03-07
2 Bed Apartment in Paulshof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/paulshof/T4151931,Sold,Apartment,"{'Floor Area': '69 m²', 'Rates': 'R 640', 'Levy': 'R 2390'}","{'Bedrooms': '2', 'Bathrooms': '1', 'Covered Parkings': '1', 'Lounges': '1', 'Pool': '✔'}",69,0,640,2390,2.0,1.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,paulshof,T4151931,2024-03-07
2 Bed Apartment in Fourways,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/fourways/T4428635,Sold,Apartment,"{'Floor Area': '93 m²', 'Land Area': '1.2 ha', 'Rates': 'R 973', 'Levy': 'R 2305'}","{'Bedrooms': '2', 'Bathrooms': '2', 'Covered Parkings': '2', 'Dining Areas': '1', 'En-suite': '1', 'Lounges': '1', 'Access Gate': '✔', 'Balcony': '✔', 'BIC': '✔', 'Club House': '✔', 'Electric Fencing': '✔', 'Fenced': '✔', 'Garden': '✔', 'Gym': '✔', 'Kitchen': '✔', 'Pool': '✔', 'Security Post': '✔'}",93,12,973,2305,2.0,2.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,fourways,T4428635,2024-03-07
2 Bed Apartment in Paulshof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/paulshof/T4186142,Sold,Apartment,"{'Floor Area': '89 m²', 'Land Area': '89 m²'}","{'Bedrooms': '2', 'Bathrooms': '2', 'Covered Parkings': '1', 'En-suite': '1', 'Lounges': '1', 'Built In Braai': '✔', 'BIC': '✔', 'Garden': '✔', 'Kitchen': '✔', 'Pool': '✔'}",89,89,0,0,2.0,2.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,paulshof,T4186142,2024-03-07
2 Bed Apartment in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/289-soho-lofts/T3817966,Sold,Apartment,"{'Floor Area': '61 m²', 'Rates': 'R 560', 'Levy': 'R 1100'}","{'Bedrooms': '2', 'Bathrooms': '1', 'Dining Areas': '1', 'Lounges': '1', 'Pet Friendly': '✔', 'Pool': '✔', 'Security Post': '✔'}",61,0,560,1100,2.0,1.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,lonehill,T3817966,2024-03-07
2 Bed Apartment in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/T4471731,Sold,Apartment,"{'Floor Area': '77 m²', 'Rates': 'R 378', 'Levy': 'R 2283'}","{'Bedrooms': '2', 'Bathrooms': '2', 'Covered Parkings': '2', 'Lounges': '1', 'Garden': '✔', 'Kitchen': '✔', 'Patio': '✔', 'Pet Friendly': '✔', 'Pool': '✔'}",77,0,378,2283,2.0,2.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,lonehill,T4471731,2024-03-07
2 Bed Apartment in Northwold,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/northwold/T4135005,Sold,Apartment,{'Floor Area': '57 m²'},"{'Bedrooms': '2', 'Bathrooms': '1', 'Dining Areas': '1', 'Lounges': '1', 'Balcony': '✔', 'Security Post': '✔'}",57,0,0,0,2.0,1.0,gauteng,johannesburg,north-riding-to-lanseria,northwold,T4135005,2024-03-07
2 Bed Apartment in Bedford Gardens,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/bedfordview/bedford-gardens/T4318871,Sold,Apartment,"{'Floor Area': '113 m²', 'Rates': 'R 700', 'Levy': 'R 2596'}","{'Bedrooms': '2', 'Bathrooms': '2', 'Covered Parkings': '3', 'Lounges': '1', 'Pet Friendly': '✔', 'Pool': '✔'}",113,0,700,2596,2.0,2.0,gauteng,johannesburg,bedfordview,bedford-gardens,T4318871,2024-03-07
3 Bed Townhouse in Fairland,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/fairland/1-shabern-mews/10-46-johannes-street/T4389016,Sold,Townhouse,"{'Floor Area': '170 m²', 'Rates': 'R 1637', 'Levy': 'R 2056'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Covered Parkings': '2', 'Dining Areas': '1', 'Garages': '2', 'Lounges': '1', 'Kitchen': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Staff Quarters': '✔'}",170,0,1637,2056,3.0,2.0,gauteng,johannesburg,northcliff,fairland,T4389016,2024-03-07
1 Bed Apartment in Bedford Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/bedfordview/bedford-park/T4417397,Sold,Apartment,"{'Floor Area': '67 m²', 'Rates': 'R 650', 'Levy': 'R 2496'}","{'Bedrooms': '1', 'Bathrooms': '1', 'Covered Parkings': '1', 'Dining Areas': '1', 'Lounges': '1', 'Access Gate': '✔', 'Balcony': '✔', 'BIC': '✔', 'Club House': '✔', 'Deck': '✔', 'Electric Fencing': '✔', 'Entrance Hall': '✔', 'Fenced': '✔', 'Garden': '✔', 'Gym': '✔', 'Kitchen': '✔', 'Paving': '✔', 'Pool': '✔', 'Security Post': '✔'}",67,0,650,2496,1.0,1.0,gauteng,johannesburg,bedfordview,bedford-park,T4417397,2024-03-07
